remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,forest_state,battery_level,temperature,water_robot_tank,water_ground_tank,leaks_state,keys, clicks,errors,shortcuts
1.0,0,-1,0.5000008797654119,0.4999968243508192,0.5000153069682693, 000000000,1.0,0.5909090909090909,1.0,1.0, 000000000,-1, -1, -1,-1
0.9983333333333333,0,-1,0.5000008223986697,0.49999694875186834,0.5000031244933256, 000000000,1.0,0.5909090909090909,1.0,1.0, 000000000,-1, -1, -1,-1
0.9966666666666667,0,-1,0.5000008052120393,0.4999970723392835,0.49999102667025663, 000000000,0.99,0.5909090909090909,1.0,1.0, 000000000,-1, -1, -1,-1
0.995,0,5,0.5000006991351256,0.4999971957930029,0.4999789250964107, 000100000,0.99,0.5909090909090909,1.0,1.0, 000000000,-1, -1, -1,-1
0.9933333333333333,0,-1,0.5000005796139704,0.4999973191319441,0.49996683729297664, 000100000,0.98,0.5909090909090909,1.0,1.0, 000000000,-1, -1, -1,-1
0.9916666666666667,0,-1,0.5000006153165941,0.49999744243959865,0.4999547533179059, 000100000,0.98,0.5909090909090909,1.0,1.0, 100000000,-1, -1, -1,-1
0.99,0,-1,0.5000007488090887,0.49999756584929855,0.4999426536101844, 000100000,0.97,0.5909090909090909,1.0,0.9944444444444442, 100000000,-1, -1, -1,-1
0.9883333333333333,0,-1,0.5000008589595382,0.49999768935940664,0.4999305589143069, 000100000,0.97,0.5909090909090909,1.0,0.9888888888888886, 100000000,-1, rm_alarm, click,-1
0.9866666666666667,0,-1,0.5000009625448911,0.4999978127567374,0.49991846431106973, 000100000,0.96,0.5909090909090909,1.0,0.983333333333333, 100000000,-1, -1, -1,-1
0.985,0,-1,0.5000010570852282,0.49999793621700517,0.4999063751689824, 000100000,0.96,0.5909090909090909,1.0,0.9777777777777772, 100000000,-1, leak_1, -1,-1
0.9833333333333333,0,-1,0.5000011329536391,0.4999980592781867,0.499894296041319, 000100000,0.95,0.5909090909090909,1.0,0.9722222222222214, 100000000,-1, -1, -1,-1
0.9816666666666667,0,-1,0.500001256709129,0.4999981827118972,0.4998822103269253, 000100000,0.95,0.5909090909090909,1.0,0.9666666666666657, 100000000,-1, leak_1, -1,-1
0.98,0,-1,0.5000013426833902,0.49999830565411685,0.49987013170878397, 000100000,0.94,0.5909090909090909,1.0,0.96111111111111, 100000000,-1, -1, click,-1
0.9783333333333334,0,-1,0.5000013817378204,0.4999984288864653,0.4998580641982229, 000100000,0.94,0.5909090909090909,1.0,0.9555555555555543, 100000000,-1, -1, -1,-1
0.9766666666666667,0,-1,0.500001501434508,0.49999855204769117,0.4998459853670087, 000100000,0.93,0.5909090909090909,1.0,0.9499999999999986, 100000000,-1, -1, -1,-1
0.975,0,-1,0.5000015727535356,0.49999867477599763,0.49983394395323977, 001100000,0.93,0.5909090909090909,1.0,0.9444444444444429, 100000000,-1, -1, -1,-1
0.9733333333333334,0,-1,0.5000016685831724,0.4999987938402228,0.49982219683939694, 001100000,0.92,0.5909090909090909,1.0,0.9388888888888872, 100000000,-1, -1, -1,-1
0.9716666666666667,0,-1,0.5000017183558156,0.49999890937069724,0.49981001544602954, 001100000,0.92,0.5909090909090909,1.0,0.9333333333333313, 100000000,-1, -1, click-click,-1
0.97,0,-1,0.5000017988089894,0.49999902715035205,0.4997978042224631, 001100000,0.91,0.5909090909090909,1.0,0.9277777777777757, 100000000,-1, -1, -1,-1
0.9683333333333334,0,-1,0.5000017743657736,0.4999991447826687,0.499785611119353, 001100000,0.91,0.5909090909090909,1.0,0.9222222222222201, 100000000,-1, -1, click,-1
0.9666666666666667,0,-1,0.5000016020416297,0.4999992621937963,0.49977343528440776, 001100000,0.9,0.5909090909090909,1.0,0.9166666666666643, 100000001,-1, -1, -1,-1
0.965,0,-1,0.5000016401065295,0.4999993804969563,0.4997616004586631, 001100000,0.9,0.5909090909090909,1.0,0.9055555555555532, 100000001,-1, -1, click,-1
0.9633333333333334,0,-1,0.5000016840356694,0.49999949661510074,0.49975000284784876, 001100000,0.89,0.5909090909090909,1.0,0.8944444444444422, 100000001,-1, -1, click,-1
0.9616666666666667,0,-1,0.5000017303160348,0.49999961604999044,0.4997381275938467, 001100000,0.89,0.5909090909090909,1.0,0.8833333333333311, 100000001,-1, leak_1, -1,-1
0.96,0,-1,0.500001772960968,0.49999966067789503,0.49973356866861823, 001100000,0.88,0.5909090909090909,1.0,0.87222222222222, 100000001,-1, leak_9-leak_9, -1,-1
0.9583333333333334,0,-1,0.5000018519989681,0.4999996365634615,0.49973860543287313, 001100000,0.88,0.5909090909090909,1.0,0.8611111111111089, 101000001,-1, push, -1,-1
0.9566666666666667,0,-1,0.5000014636163541,0.4999996368730081,0.4997385945754218, 001100000,0.87,0.5909090909090909,1.0,0.8444444444444421, 101000001,-1, right, -1,-1
0.955,0,-1,0.5000013720267816,0.49999962242636686,0.499738761309559, 001100000,0.87,0.5909090909090909,1.0,0.8277777777777754, 101000001,-1, -1, -1,-1
0.9533333333333334,0,-1,0.5000013225555449,0.4999996226736812,0.499738724216355, 001100000,0.86,0.5909090909090909,1.0,0.8111111111111087, 101000001,-1, -1, click-click,-1
0.9516666666666667,0,-1,0.5000013215087165,0.4999996228770215,0.49973868691934226, 001100000,0.86,0.5909090909090909,1.0,0.7944444444444421, 101000001,-1, -1, -1,-1
0.95,0,-1,0.5000013181068426,0.4999996231961177,0.4997386499373067, 001100000,0.85,0.5909090909090909,1.0,0.7777777777777755, 101000001,-1, -1, -1,-1
0.9483333333333334,0,-1,0.5000013186937394,0.4999996233390448,0.49973861267735004, 001100000,0.85,0.5909090909090909,1.0,0.761111111111109, 101000001,-1, -1, click,-1
0.9466666666666667,0,-1,0.5000013173694242,0.4999996236593006,0.49973857551003376, 001100000,0.84,0.5909090909090909,1.0,0.7444444444444422, 101000001,-1, -1, click,-1
0.945,0,-1,0.5000013171786122,0.4999996238967469,0.4997385385279982, 001100000,0.84,0.5909090909090909,1.0,0.7277777777777756, 101000001,-1, -1, click,-1
0.9433333333333334,0,-1,0.5000013157141439,0.49999962415736265,0.49973850126804154, 001100000,0.83,0.5909090909090909,1.0,0.711111111111109, 101000001,-1, -1, -1,-1
0.9416666666666667,0,-1,0.5000013161878087,0.4999996243705255,0.49973846419336565, 001100000,0.83,0.5909090909090909,1.0,0.6944444444444424, 101001001,-1, -1, click-click,-1
0.94,0,-1,0.5000013139157999,0.49999962463489284,0.4997384272298582, 001100000,0.82,0.5909090909090909,1.0,0.6722222222222203, 101001001,-1, -1, -1,-1
0.9383333333333334,0,-1,0.5000013132055756,0.49999962492281613,0.4997383902663507, 001100000,0.82,0.5909090909090909,1.0,0.6499999999999981, 101001001,-1, -1, click,-1
0.9366666666666666,0,-1,0.5000013131943888,0.4999996251585799,0.49973835333989935, 001100000,0.81,0.5909090909090909,1.0,0.6277777777777759, 101001001,-1, -1, -1,-1
0.935,0,-1,0.5000013109191969,0.49999962545357446,0.49973831441241606, 001100000,0.81,0.5909090909090909,1.0,0.6055555555555536, 101001001,-1, -1, -1,-1
0.9333333333333333,1,-1,0.500001308893934,0.4999996256830855,0.49973827685601024, 001100000,0.8,0.5909090909090909,1.0,0.5833333333333314, 101001001,-1, -1, -1,-1
0.9316666666666666,1,-1,0.500001308893934,0.4999996256830855,0.49973827685601024, 001100000,0.8,0.5909090909090909,1.0,0.5611111111111092, 101001001,-1, -1, -1,-1
0.93,1,-1,0.4999902038121945,0.5000233723432757,0.5819275309391244, 001100000,0.79,0.5909090909090909,1.0,0.538888888888887, 101001001,-1, -1, -1,-1
0.9283333333333333,1,-1,0.500001186425834,0.5000399696058594,0.6644078708278229, 001100000,0.79,0.5909090909090909,1.0,0.5166666666666647, 101001001,-1, -1, -1,-1
0.9266666666666666,1,-1,0.5000120646749565,0.5000391806446715,0.7440530750830399, 001100000,0.78,0.5909090909090909,1.0,0.5077777777777758, 101001001,-1, -1, -1,-1
0.925,1,-1,0.4982744038105011,0.5060582086443901,0.7975156598469022, 001100000,0.78,0.5909090909090909,1.0,0.5077777777777758, 101001001,-1, -1, -1,-1
0.9233333333333333,1,-1,0.48443795889616015,0.5452698051929474,0.8057488457634264, 001100000,0.77,0.5909090909090909,1.0,0.5077777777777758, 101001001,-1, -1, -1,-1
0.9216666666666666,1,-1,0.47253057956695554,0.5775145351886749,0.806655591321241, 001100000,0.77,0.5909090909090909,1.0,0.5077777777777758, 101001001,-1, -1, -1,-1
0.92,1,-1,0.46350508332252505,0.6011862754821777,0.8082227023353097, 001000000,0.76,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.9183333333333333,1,-1,0.4567389726638794,0.6185253858566284,0.8102627280584109, 001000000,0.76,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.9166666666666666,0,-1,0.47718639969825744,0.5669543623924256,0.8102402453523929, 001000000,0.75,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.915,0,-1,0.4782809168100357,0.5642026662826538,0.8101641266886428, 001000000,0.75,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.9133333333333333,0,-1,0.4782809168100357,0.5642026662826538,0.8101671813010215, 001000000,0.74,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.9116666666666666,0,-1,0.4782809168100357,0.5642026662826538,0.8101671813010215, 001000000,0.74,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.91,0,-1,0.4782809168100357,0.5642026662826538,0.8101671813010215, 001000000,0.73,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.9083333333333333,0,-1,0.4782809168100357,0.5642026662826538,0.8101671813010215, 001000000,0.73,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.9066666666666666,0,-1,0.4782809168100357,0.5642026662826538,0.8101671813010215, 001000000,0.72,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.905,0,-1,0.4782809168100357,0.5642026662826538,0.8101671813010215, 001000000,0.72,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.9033333333333333,0,-1,0.4782809168100357,0.5642026662826538,0.8101671813010215, 001000000,0.71,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.9016666666666666,0,-1,0.4782809168100357,0.5642026662826538,0.8101671813010215, 001000000,0.71,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.9,1,-1,0.4782809168100357,0.5642026662826538,0.8101671813010215, 001000000,0.7,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.8983333333333333,1,-1,0.4782809168100357,0.5642026662826538,0.8101671813010215, 001000000,0.7,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.8966666666666666,1,-1,0.4782880529761314,0.56419917345047,0.8642278060449616, 001000000,0.69,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.895,1,-1,0.4504420042037964,0.5923748016357422,0.8766913834604193, 001000000,0.69,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.8933333333333333,1,-1,0.42064321637153623,0.62156982421875,0.8767186283261086, 001000000,0.68,0.5909090909090909,0.9,0.5077777777777758, 101001001,-1, -1, -1,-1
0.8916666666666667,1,-1,0.39066084623336794,0.6505791306495666,0.8779552720208348, 001000000,0.68,0.5909090909090909,0.9,0.5077777777777758, 101001101,-1, -1, -1,-1
0.89,1,-1,0.3605960369110107,0.6794854998588562,0.8781956567341238, 001100000,0.67,0.5909090909090909,0.9,0.5077777777777758, 101001101,-1, -1, -1,-1
0.8883333333333333,1,-1,0.33046386241912845,0.7083203792572021,0.8789763473562564, 001100000,0.67,0.5909090909090909,0.9,0.5077777777777758, 101001101,-1, -1, -1,-1
0.8866666666666667,1,-1,0.3006855368614197,0.7365232467651367,0.8802701749125337, 001100000,0.66,0.5909090909090909,0.9,0.5077777777777758, 101001101,-1, -1, -1,-1
0.885,1,-1,0.2697400331497192,0.7655169010162354,0.8804830491416658, 011100000,0.66,0.5909090909090909,0.9,0.5077777777777758, 101001101,-1, -1, -1,-1
0.8833333333333333,0,-1,0.23907837867736814,0.7937968015670777,0.8825595404858357, 011100000,0.65,0.5909090909090909,0.9,0.5077777777777758, 111001101,-1, -1, -1,-1
0.8816666666666667,0,-1,0.20998115539550782,0.8201383829116822,0.8827684683834474, 011100000,0.65,0.5909090909090909,0.9,0.5077777777777758, 111001101,-1, -1, -1,-1
0.88,0,-1,0.20872628688812256,0.821277642250061,0.8829539080194133, 011100000,0.64,0.5909090909090909,0.9,0.5077777777777758, 111001101,-1, -1, -1,-1
0.8783333333333333,0,-1,0.20872628688812256,0.821277642250061,0.8829408927144948, 011100000,0.64,0.5909090909090909,0.9,0.5077777777777758, 111001101,-1, -1, -1,-1
0.8766666666666667,0,-1,0.20872628688812256,0.821277642250061,0.8829279153550718, 011100000,0.63,0.5909090909090909,0.9,0.5077777777777758, 111001101,-1, -1, -1,-1
0.875,0,-1,0.20872628688812256,0.821277642250061,0.8829144067587134, 011100000,0.63,0.5909090909090909,0.9,0.5077777777777758, 111001101,-1, -1, -1,-1
0.8733333333333333,0,-1,0.20872628688812256,0.821277642250061,0.88290480654838, 011100000,0.62,0.5909090909090909,0.9,0.5077777777777758, 111001101,-1, -1, -1,-1
0.8716666666666667,0,-1,0.20872628688812256,0.821277642250061,0.8828977866317329, 011100000,0.62,0.5909090909090909,0.9,0.5077777777777758, 111001101,-1, -1, -1,-1
0.87,0,-1,0.20872628688812256,0.821277642250061,0.8828914876794984, 011100000,0.61,0.5909090909090909,0.9,0.5077777777777758, 111001101,-1, -1, -1,-1
0.8683333333333333,0,-1,0.20872628688812256,0.821277642250061,0.882884619544833, 011100000,0.61,0.5909090909090909,0.9,0.5077777777777758, 111001101,-1, -1, -1,-1
0.8666666666666667,1,-1,0.20872628688812256,0.821277642250061,0.8828775616826907, 011100000,0.6,0.5909090909090909,0.9,0.5077777777777758, 111101101,-1, -1, -1,-1
0.865,1,-1,0.20872628688812256,0.821277642250061,0.8828775616826907, 011100000,0.6,0.5909090909090909,0.9,0.5077777777777758, 111101101,-1, -1, -1,-1
0.8633333333333333,1,-1,0.1879453182220459,0.8398420572280884,0.8851925404653803, 011100000,0.59,0.5909090909090909,0.9,0.5077777777777758, 111101101,-1, -1, -1,-1
0.8616666666666667,1,-1,0.17156257629394533,0.8541558980941772,0.8860806927304543, 010100000,0.59,0.5909090909090909,0.8,0.5077777777777758, 111101101,-1, -1, -1,-1
0.86,1,-1,0.15940182209014886,0.8646251678466796,0.888000165614705, 010100000,0.58,0.5909090909090909,0.8,0.5077777777777758, 111101101,-1, -1, -1,-1
0.8583333333333333,1,-1,0.1927741289138794,0.8363688230514527,0.8882952297868494, 010100000,0.58,0.5909090909090909,0.8,0.5077777777777758, 111101101,-1, -1, -1,-1
0.8566666666666667,1,-1,0.21869189739227296,0.8143123388290405,0.8876519018580249, 010100000,0.57,0.5909090909090909,0.8,0.5077777777777758, 111101101,-1, -1, -1,-1
