remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,forest_state,battery_level,temperature,water_robot_tank,water_ground_tank,leaks_state,keys, clicks,errors,shortcuts
1.0,0,-1,0.5000016000429242,0.499999267985595,0.49977282602575307, 000000000,1.0,0.5909090909090909,1.0,1.0, 000000000,-1, -1,-2,-2
0.9983333333333333,0,-1,0.5000016422674889,0.49999938659302645,0.49976100935752077, 000000000,1.0,0.5909090909090909,1.0,1.0, 000000000,-1, -1,-2,-2
0.9966666666666667,0,-1,0.5000016850721295,0.4999995025554654,0.499749417397769, 000000000,0.99,0.5909090909090909,1.0,1.0, 000000000,-1, -1,-2,-2
0.995,0,-1,0.5000017326578018,0.4999996221022684,0.49973751789051823, 000000010,0.99,0.5909090909090909,1.0,1.0, 000000000,-1, -1,-2,-2
0.9933333333333333,0,-1,0.5000017947610104,0.4999996602618012,0.4997335689280113, 000000010,0.98,0.5909090909090909,1.0,1.0, 000000000,-1, -1,-2,-2
0.9916666666666667,0,-1,0.5000018322814868,0.49999963657173796,0.49973860465469405, 000000010,0.98,0.5909090909090909,1.0,1.0, 100000000,-1, left,-2,-2
0.99,0,-1,0.5000014423483663,0.49999963676116294,0.4997385940936919, 000000010,0.97,0.5909090909090909,1.0,0.9944444444444442, 100000000,-1, -1,-2,-2
0.9883333333333333,0,-1,0.5000013672071872,0.4999996224865299,0.4997387594567516, 000000010,0.97,0.5909090909090909,1.0,0.9888888888888886, 100000000,-1, -1,-2,-2
0.9866666666666667,0,-1,0.5000013221046175,0.4999996227300244,0.4997387224006038, 000000010,0.96,0.5909090909090909,1.0,0.983333333333333, 100000000,-1, -1,-2,-2
0.985,0,-1,0.500001321057789,0.4999996228965301,0.4997386850850629, 000000010,0.96,0.5909090909090909,1.0,0.9777777777777772, 100000000,-1, -1,-2,-2
0.9833333333333333,0,-1,0.5000013214362298,0.4999996231711066,0.49973864810302737, 000000010,0.95,0.5909090909090909,1.0,0.9722222222222214, 110000000,-1, -1,-2,-2
0.9816666666666667,0,-1,0.5000013201140974,0.4999996233969114,0.4997386108430707, 000000010,0.95,0.5909090909090909,1.0,0.9611111111111104, 110000000,-1, left,-2,-2
0.98,0,-1,0.5000013159194168,0.4999996237028199,0.4997385737128106, 000000010,0.94,0.5909090909090909,1.0,0.9499999999999993, 110000000,-1, -1,-2,-2
0.9783333333333334,0,-1,0.5000013166573808,0.4999996239225538,0.49973853665666274, 000000010,0.94,0.5909090909090909,1.0,0.9388888888888882, 110000000,-1, -1,-2,-2
0.9766666666666667,0,-1,0.5000013170832972,0.49999962411579874,0.4997384993967061, 000000010,0.93,0.5909090909090909,1.0,0.9277777777777771, 110000000,-1, -1,-2,-2
0.975,0,-1,0.5000013163426047,0.4999996244344175,0.49973846234055824, 000000010,0.93,0.5909090909090909,1.0,0.9166666666666661, 110000000,-1, -1,-2,-2
0.9733333333333334,0,-1,0.5000013133161701,0.4999996245877128,0.4997384253029385, 000000010,0.92,0.5909090909090909,1.0,0.905555555555555, 110000000,-1, -1,-2,-2
0.9716666666666667,0,-1,0.5000013116527043,0.4999996248692241,0.4997383884505995, 000000010,0.92,0.5909090909090909,1.0,0.8944444444444439, 110000000,-1, -1,-2,-2
0.97,0,-1,0.5000013125852092,0.49999962522963415,0.4997383514500358, 000000010,0.91,0.5909090909090909,1.0,0.8833333333333329, 110000000,-1, -1,-2,-2
0.9683333333333334,0,-1,0.5000013109191969,0.49999962545357446,0.49973831441241606, 000000010,0.91,0.5909090909090909,1.0,0.8722222222222218, 110000000,-1, left,-2,-2
0.9666666666666667,0,-1,0.500001308893934,0.4999996256830855,0.49973827685601024, 000000010,0.9,0.5909090909090909,1.0,0.8611111111111107, 110000100,-1, -1,-2,-2
0.965,0,-1,0.5000013069216038,0.4999996259111413,0.49973823946635704, 000100010,0.9,0.5909090909090909,1.0,0.8444444444444439, 110000100,-1, -1,-2,-2
0.9633333333333334,0,-1,0.5000013067991859,0.4999996261426077,0.49973820203964775, 000100010,0.89,0.5909090909090909,1.0,0.8361111111111107, 110000100,2, -1,-2,-2
0.9616666666666667,0,-1,0.5334556639194489,0.49990591856185346,0.49948902825657343, 000100010,0.89,0.5909090909090909,1.0,0.8211111111111107, 110000100,-1, -1,-2,-2
0.96,0,-1,0.5346481174230575,0.49990523247397506,0.4995028272249064, 000110010,0.88,0.5909090909090909,1.0,0.8044444444444441, 110000100,-1, -1,-2,-2
0.9583333333333334,0,-1,0.5346481174230575,0.4999052329279948,0.49950386072086966, 000110010,0.88,0.5909090909090909,1.0,0.7877777777777775, 110000100,-1, -1,-2,-2
0.9566666666666667,0,-1,0.5346481174230575,0.4999052337661851,0.499504965920479, 000110010,0.87,0.5909090909090909,1.0,0.7711111111111109, 110000100,-1, -1,-2,-2
0.955,0,-1,0.5346481174230575,0.49990523619344457,0.4995061529400628, 001110010,0.87,0.5909090909090909,1.0,0.7544444444444443, 110000100,-1, -1,-2,-2
0.9533333333333334,0,-1,0.5346481174230575,0.49990525007015096,0.49950766486795084, 001110010,0.86,0.5909090909090909,1.0,0.7377777777777776, 110000100,-1, -1,-2,-2
0.9516666666666667,0,-1,0.5346481174230575,0.4999052626837511,0.4995088879061103, 001110010,0.86,0.5909090909090909,1.0,0.721111111111111, 110000100,-1, -1,-2,-2
0.95,0,-1,0.5346481174230575,0.49990527530317197,0.4995101115371682, 001110010,0.85,0.5909090909090909,1.0,0.7044444444444444, 110000101,-1, -1,-2,-2
0.9483333333333334,0,-1,0.5346481174230575,0.499905288690934,0.4995114166546951, 001110010,0.85,0.5909090909090909,1.0,0.6822222222222223, 110000101,-1, -1,-2,-2
0.9466666666666667,0,-1,0.5346481174230575,0.49990530122304333,0.49951263669130663, 001110010,0.84,0.5909090909090909,1.0,0.6600000000000001, 110000101,-1, -1,-2,-2
0.945,0,6,0.5346481174230575,0.49990531378425657,0.49951385646852514, 001110010,0.84,0.5909090909090909,1.0,0.6377777777777779, 110000101,-1, -1,-2,-2
0.9433333333333334,0,-1,0.5346481174230575,0.49990532629308293,0.49951507394826244, 001110010,0.83,0.5909090909090909,1.0,0.6155555555555556, 110000101,-1, -1,-2,-2
0.9416666666666667,0,-1,0.5346481174230575,0.499905342515558,0.49951665205843054, 001110010,0.83,0.5909090909090909,1.0,0.5933333333333334, 110010101,-1, -1,-2,-2
0.94,0,-1,0.5346481174230575,0.49990535514079965,0.49951786783358504, 001110010,0.82,0.5909090909090909,1.0,0.5655555555555556, 110010101,3, -1,-2,-2
0.9383333333333334,0,-1,0.5346516877412796,0.4999248672800604,0.4684089047007447, 001110010,0.82,0.5909090909090909,1.0,0.5377777777777779, 110010101,-1, -1,-2,-2
0.9366666666666666,0,-1,0.534652829170227,0.49992423376534134,0.4597556668934517, 001110010,0.81,0.5909090909090909,1.0,0.5100000000000001, 110010101,-1, -1,-2,-2
0.935,0,-1,0.5346527636051178,0.4999239801429212,0.4597479971601962, 001110011,0.81,0.5909090909090909,1.0,0.5044444444444446, 110010101,-1, -1,-2,-2
0.9333333333333333,0,-1,0.5346527636051178,0.49992384646320714,0.4597381787632643, 001110011,0.8,0.5909090909090909,1.0,0.5044444444444446, 111010101,-1, -1,-2,-2
0.9316666666666666,0,-1,0.5346527636051178,0.49992369328974745,0.45972668602134836, 001110011,0.8,0.5909090909090909,1.0,0.5044444444444446, 111010101,-1, -1,-2,-2
0.93,0,-1,0.5346527636051178,0.4999235358845908,0.4597148849722824, 001110011,0.79,0.5909090909090909,1.0,0.5044444444444446, 111010101,-1, -1,-2,-2
0.9283333333333333,0,-1,0.5346527636051178,0.49992337973671963,0.4597031930165157, 001110011,0.79,0.5909090909090909,1.0,0.5044444444444446, 111010101,-1, -1,-2,-2
0.9266666666666666,0,-1,0.5346527636051178,0.49992322399048134,0.45969159118130054, 001110011,0.78,0.5909090909090909,1.0,0.5044444444444446, 111010101,-1, -1,-2,-2
