remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,forest_state,battery_level,temperature,water_robot_tank,water_ground_tank,leaks_state,keys, clicks,errors,shortcuts
1.0,0,-1,0.4999999236385747,0.499999869051976,0.5000269399005406, 000000000,1.0,0.5909090909090909,1.0,1.0, 000000000,-1,-1,-2,-2
0.9983333333333333,0,-1,0.4999999276444044,0.4999998678191787,0.5000270623641612, 000000000,1.0,0.5909090909090909,1.0,1.0, 000000000,-1,-1,-2,-2
0.9966666666666667,0,-1,0.4999999303505717,0.4999998665475346,0.5000271847860935, 000000000,0.99,0.5909090909090909,1.0,1.0, 000000000,-1,-1,-2,-2
0.995,0,-1,0.49999993448093394,0.4999998653214789,0.5000273072728743, 010000000,0.99,0.5909090909090909,1.0,1.0, 000000000,-1,-1,-2,-2
0.9933333333333333,0,-1,0.4999999380594602,0.4999998640571334,0.5000274312534809, 010000000,0.98,0.5909090909090909,1.0,1.0, 000000000,-1,-1,-2,-2
0.9916666666666667,0,-1,0.4999999416436708,0.4999998627759055,0.5000275576658972, 010000000,0.98,0.5909090909090909,1.0,1.0, 000000000,-1,-1,-2,-2
0.99,0,-1,0.4999999438733312,0.49999986149247205,0.5000276841107377, 010000000,0.97,0.5909090909090909,1.0,1.0, 000000000,-1,-1,-2,-2
0.9883333333333333,0,-1,0.4999999489386198,0.4999998601980565,0.5000278106852747, 010000000,0.97,0.5909090909090909,1.0,1.0, 000000000,-1,-1,-2,-2
0.9866666666666667,0,-1,0.49999995081386145,0.4999998589412257,0.5000279337371616, 010000000,0.96,0.5909090909090909,1.0,1.0, 000000000,-1,-1,-2,-2
0.985,0,-1,0.4999999561642653,0.4999998576995154,0.5000280563559548, 110000000,0.96,0.5909090909090909,1.0,1.0, 000000000,-1,-1,-2,-2
0.9833333333333333,0,-1,0.49999995763220684,0.4999998564357725,0.5000281796718669, 110000000,0.95,0.5909090909090909,1.0,1.0, 000000000,-1,-1,-2,-2
0.9816666666666667,0,-1,0.49999996207604624,0.49999985517248435,0.5000283037613259, 110000000,0.95,0.5909090909090909,1.0,1.0, 000000000,-1,-1,-2,-2
