remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
570,1,-1,2.0063672065734863,5.398341178894043,2.457349300384521,0,1,0,1,1,0,0,0,0,85,20.0,50,33.119047619047464,0,0,0,1,0,1,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
569,1,-1,2.0063672065734863,5.398341178894043,2.457349300384521,0,1,0,1,1,0,0,0,0,85,20.0,50,35.99999999999985,0,0,0,1,0,1,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
568,1,-1,2.0063672065734863,5.398341178894043,2.457349300384521,0,1,0,1,1,0,0,0,0,84,20.0,50,38.59523809523795,0,0,0,1,0,1,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
567,1,-1,2.0063672065734863,5.398341178894043,2.457349300384521,0,1,0,1,1,0,0,0,0,84,20.0,50,40.61904761904749,0,0,0,1,0,1,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
566,1,-1,2.0063636302948002,5.398409366607666,2.4959230422973637,0,1,0,1,1,0,0,0,0,83,20.0,50,38.952380952380814,0,0,0,1,0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
565,1,-1,2.0063636302948002,5.398409366607666,2.4959230422973637,0,1,0,1,1,0,0,0,0,83,20.0,50,37.285714285714135,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2,-2
564,1,-1,2.0063636302948002,5.398409366607666,2.4959230422973637,0,1,0,1,1,0,1,0,0,82,20.0,50,36.174603174603035,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
563,1,-1,2.0063636302948002,5.398409366607666,2.4959230422973637,0,1,0,1,1,0,1,0,0,82,20.0,50,35.73015873015857,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2,-2
562,1,-1,2.0063588619232178,5.398432731628418,2.505298376083374,0,1,0,1,1,0,1,0,0,81,20.0,50,35.73015873015857,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
561,1,4,2.0063588619232178,5.398432731628418,2.505298376083374,0,1,0,1,1,0,1,0,0,81,20.0,50,35.73015873015857,0,0,0,0,0,0,0,0,0,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
