remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
570,1,-1,0.5092450976371765,9.051692962646484,1.7515535354614258,0,1,0,0,0,1,0,0,0,85,20.0,50,36.11111111111072,0,0,0,0,0,1,0,0,0,0.004231452941894531,1.6684022959222475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
569,1,-1,0.22986458241939545,10.530961036682127,1.7602072954177856,0,1,0,0,0,1,0,0,0,85,20.0,50,35.555555555555145,0,0,0,0,0,1,0,0,0,0.008653759956359863,1.5054193791580046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
568,1,-1,0.0012858619447797535,11.66954231262207,1.7743861675262451,0,1,0,0,0,1,0,0,0,84,20.0,50,34.999999999999574,0,0,0,0,0,1,0,0,0,0.014178872108459473,1.1612990800714695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
567,1,-1,-0.16469353437423706,12.459749221801758,1.7797644138336182,0,0,0,0,0,1,0,0,0,84,20.0,40,34.444444444443995,0,0,0,0,0,1,0,0,0,0.005378246307373047,0.8074503819540493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
566,1,-1,-0.2916593551635742,13.040571212768555,1.7917035818099976,0,0,0,0,0,1,0,0,0,83,20.0,40,33.88888888888843,0,0,0,0,0,1,0,0,0,0.011939167976379395,0.5945372190530581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
565,1,-1,0.030724409967660907,11.610491752624512,1.7934808731079102,0,0,0,0,0,1,0,0,0,83,20.0,40,33.33333333333286,0,1,0,0,0,1,0,0,0,0.0017772912979125977,1.4659667644070478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
564,1,-1,0.33884575963020325,10.244450569152832,1.7916767597198486,0,1,0,0,0,1,0,0,0,82,20.0,40,32.22222222222175,0,1,0,0,0,1,0,0,0,-0.0018041133880615234,1.400359697027365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
563,1,-1,0.608670711517334,11.275029182434082,1.252588391304016,0,1,0,0,0,1,0,0,0,82,20.0,40,31.111111111110645,0,1,0,0,0,1,0,0,0,-0.5390883684158327,1.065315813650392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
562,1,-1,0.6711190938949585,11.45573616027832,1.2136372327804563,0,1,0,0,0,1,0,0,0,81,20.0,40,29.999999999999538,0,1,0,0,0,1,0,0,0,-0.03895115852355957,0.19119312828441307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
561,1,-1,0.6711190938949585,11.45573616027832,1.2136372327804563,0,1,0,0,0,1,0,0,0,81,20.0,40,28.88888888888843,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
