remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
540,1,-1,-13.050318717956545,15.263921737670898,2.865242958068848,0,0,1,0,0,0,1,0,1,70,44.07332590307827,40,34.24603174603134,0,0,0,1,0,0,0,1,0,2.479553222700659e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
539,1,-1,-13.050318717956545,15.263921737670898,2.865242958068848,0,0,1,0,0,0,1,0,1,70,44.07332590307827,40,33.134920634920235,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
538,1,-1,-13.515995025634766,15.389225959777832,2.880894899368286,0,0,0,0,0,0,1,0,1,69,40.73999256974494,30,32.02380952380913,0,0,0,1,0,0,0,1,0,0.015651941299438032,0.4822401596825432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
537,1,-1,-13.910080909729006,15.493443489074707,2.8844594955444336,0,0,0,0,0,0,1,0,1,69,37.40665923641161,30,30.91269841269802,0,0,0,1,0,0,0,1,0,0.003564596176147461,0.40763338608985866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
536,1,-1,-11.794355392456055,14.938470840454102,2.888633728027344,0,0,0,0,0,0,1,0,1,68,34.073325903078285,30,29.801587301586913,0,0,0,1,0,0,0,1,0,0.0041742324829106,2.1873017864841753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
535,1,-1,-11.794355392456055,14.938470840454102,2.888633728027344,0,0,0,0,0,0,1,0,1,68,34.073325903078285,30,28.690476190475806,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
534,1,-1,-11.64448356628418,14.898184776306152,-2.9872679710388184,0,0,0,0,0,0,1,0,1,67,30.73999256974495,30,27.5793650793647,0,0,0,1,0,0,0,1,0,-5.875901699066162,0.15519191745907837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
533,1,-1,-11.645694732666016,14.895830154418945,-2.4653689861297607,0,0,0,0,0,0,1,0,1,67,27.406659236411606,30,26.46825396825359,0,0,0,1,0,0,0,1,0,0.5218989849090576,0.0026478610681461285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
532,1,-1,-11.649622917175293,14.893927574157715,-1.9439867734909055,0,0,0,0,0,0,1,0,1,66,24.073325903078278,30,25.357142857142488,0,0,0,1,0,0,0,1,0,0.5213822126388552,0.004364681567921111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
531,1,-1,-11.813488006591795,14.10422420501709,-1.754859209060669,0,0,0,1,0,0,1,0,1,66,20.739992569744942,30,24.246031746031374,0,0,0,1,0,0,0,1,0,0.1891275644302366,0.8065253739105376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
