remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
280,1,-1,13.861693382263185,-13.062577247619627,0.14736239612102509,1,0,0,1,0,0,1,0,1,37,20.0,80,15.23809523809526,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
279,1,-1,14.564085006713867,-12.958855628967285,0.15689262747764587,1,0,0,1,0,0,1,0,1,37,20.0,80,15.523809523809545,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
278,1,-1,14.564085006713867,-12.958855628967285,0.15689262747764587,1,0,0,1,0,0,1,0,1,36,20.0,80,15.523809523809545,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
277,1,-1,12.2633638381958,-13.31588077545166,-0.22320441901683807,1,0,0,1,0,0,1,0,1,36,20.0,80,15.523809523809545,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
276,1,-1,12.71831512451172,-13.54847526550293,-0.4937908947467804,1,0,0,1,0,0,1,0,1,35,20.0,80,20.523809523809547,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
275,1,-1,13.821005821228027,-14.162752151489258,-0.5117621421813965,1,0,0,1,0,0,1,0,1,35,20.0,80,25.380952380952404,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
274,1,-1,14.622188568115234,-14.626254081726074,-0.5264020562171936,1,0,0,1,0,0,0,0,1,34,20.0,70,30.095238095238123,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
273,1,-1,15.20795440673828,-14.968029975891113,-0.5376410484313965,1,0,1,1,0,0,0,0,1,34,20.0,70,34.09523809523812,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
272,1,-1,15.20795440673828,-14.968029975891113,-0.5376410484313965,1,0,1,1,0,0,0,0,1,33,20.0,70,38.238095238095276,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
271,1,-1,13.209155082702635,-13.770914077758787,-0.15620332956314087,1,0,1,1,0,0,0,0,1,33,20.0,70,42.23809523809526,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
