remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
420,1,-1,12.18062973022461,1.4617968797683716,2.1957814693450928,0,1,1,1,1,1,1,1,1,10,20.0,10,70.65079365079241,0,0,0,0,0,0,0,0,0,0.49708807468414307,0.0017252200342812503,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
419,1,-1,12.181620597839355,1.4620568752288818,2.496885061264038,0,1,1,1,1,1,1,1,1,10,20.0,10,70.65079365079241,0,0,0,0,0,0,0,0,0,0.3011035919189453,0.0010244102056493542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
418,1,-1,12.181620597839355,1.4620568752288818,2.496885061264038,0,1,1,1,1,1,1,1,1,9,20.0,10,70.65079365079241,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
417,1,-1,12.181620597839355,1.4620568752288818,2.496885061264038,0,1,1,1,1,1,1,1,1,9,20.0,10,70.65079365079241,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
416,1,-1,12.18071746826172,1.461092829704285,2.1034514904022217,0,1,1,1,1,1,1,1,1,8,20.0,10,70.65079365079241,0,0,0,0,0,0,0,0,0,-0.3934335708618164,0.0013209946281096188,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
415,1,-1,12.17921543121338,1.4597516059875488,1.5634204149246216,0,1,1,1,1,1,1,1,1,8,20.0,10,70.65079365079241,0,0,0,0,0,0,0,0,0,-0.5400310754776001,0.002013702150994721,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
414,1,-1,12.338549613952635,2.2492430210113525,1.3439384698867798,0,1,1,1,1,1,1,1,1,7,20.0,10,70.65079365079241,0,0,0,0,0,0,0,0,0,-0.2194819450378418,0.8054092600569439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
413,1,-1,12.721824645996096,3.873358964920044,1.338364839553833,0,1,1,1,1,1,1,1,1,7,20.0,10,70.65079365079241,0,0,0,0,0,0,0,0,0,-0.005573630332946777,1.6687277637309015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
412,1,-1,13.106368064880373,5.497291088104248,1.3377408981323242,0,1,1,1,1,1,1,1,1,6,20.0,10,70.65079365079241,0,0,0,0,0,0,0,0,0,-0.0006239414215087891,1.6688406699612657,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
411,1,4,13.490991592407227,7.1209983825683585,1.337270975112915,0,1,1,1,1,1,1,1,1,6,20.0,10,70.65079365079241,0,0,0,0,0,0,0,0,0,-0.0004699230194091797,1.6686403555059917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
