remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
470,1,-1,0.9683644771575928,-15.53575325012207,-1.5810768604278564,1,0,1,0,0,1,1,0,0,35,20.0,0,0.7777777777777597,1,1,1,0,1,1,0,1,1,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
469,1,-1,0.9683644771575928,-15.53575325012207,-1.5810768604278564,1,0,1,0,0,1,1,0,0,35,20.0,0,0.7777777777777597,1,1,1,0,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2,-2
468,1,-1,0.9698597192764282,-15.523902893066404,-1.948992371559143,1,0,1,0,0,1,1,0,0,34,20.0,0,0.7777777777777597,1,1,1,0,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
467,1,-1,0.9833656549453736,-15.498042106628418,-2.3357365131378174,1,0,1,0,0,1,1,0,0,34,20.0,0,0.7777777777777597,1,1,1,0,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
466,1,-1,0.984885036945343,-15.491270065307615,-2.84614896774292,1,0,1,0,0,1,1,0,0,33,20.0,0,0.7777777777777597,1,1,1,0,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
465,1,-1,0.9813106060028076,-15.491501808166506,2.892860651016236,1,0,1,0,0,1,1,0,0,33,20.0,0,0.7777777777777597,1,1,1,0,1,1,0,1,1,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
464,1,-1,0.9776368737220764,-15.488741874694824,2.3430285453796387,1,0,1,0,0,1,1,0,0,32,20.0,0,0.7777777777777597,1,1,1,0,1,1,0,1,1,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
463,1,4,0.9765023589134216,-15.48937702178955,1.873570799827576,1,0,1,0,0,1,1,0,0,32,20.0,0,0.7777777777777597,1,1,1,0,1,1,0,1,1,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
462,1,-1,0.744491457939148,-14.400727272033693,1.767994046211243,1,0,1,0,0,1,1,0,0,31,20.0,0,0.7777777777777597,1,1,1,0,1,1,0,1,1,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
461,1,-1,0.5194882750511169,-13.260870933532715,1.7544078826904297,1,0,1,0,0,1,1,0,0,31,20.0,0,0.7777777777777597,1,1,1,0,1,1,0,1,1,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
