remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
450,1,-1,-0.01359878946095705,-10.291168212890623,1.1828689575195312,1,1,0,0,1,1,1,0,1,25,20.0,40,7.761904761904324,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
449,1,-1,0.5332813858985901,-9.290364265441896,1.0516157150268557,1,1,0,0,1,1,1,0,1,25,20.0,40,9.761904761904324,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
448,1,-1,1.356373310089111,-7.840166091918945,1.0542429685592651,1,1,0,0,1,1,1,0,1,24,20.0,50,0.6190476190471816,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
447,1,-1,2.1838302612304688,-6.391232490539551,1.049586534500122,1,1,0,0,1,1,1,0,1,24,20.0,50,0.6190476190471816,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
446,1,-1,3.014245986938477,-4.944172382354736,1.0499613285064695,1,1,0,0,1,1,1,0,1,23,20.0,50,0.6190476190471816,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
445,1,-1,3.846947908401489,-3.499037027359009,1.046687364578247,1,1,0,0,1,1,1,0,1,23,20.0,50,0.6190476190471816,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
444,1,-1,4.680994510650635,-2.0537865161895748,1.0466526746749878,1,1,0,0,1,1,1,0,1,22,20.0,50,0.6190476190471816,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
443,1,-1,5.513898849487305,-0.6075838208198547,1.0501879453659058,1,1,0,0,1,1,1,0,1,22,20.0,50,0.6190476190471816,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
442,1,-1,6.351968765258789,0.8353263139724731,1.0426125526428225,1,1,0,0,1,1,1,0,1,21,20.0,50,0.6190476190471816,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
441,1,-1,7.192173957824707,2.2773759365081787,1.0434850454330444,1,1,0,0,1,1,1,0,1,21,20.0,50,0.6190476190471816,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
