remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
420,1,-1,-14.31147575378418,15.762986183166506,1.185831904411316,0,0,0,0,0,1,1,0,1,10,21.5298708581536,0,86.6666666666663,1,0,0,0,0,0,0,0,0,-0.542944550514221,0.006609485930306952,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
419,1,-1,-14.307889938354492,15.76455783843994,0.8318223357200623,0,0,0,0,0,1,1,0,1,10,20.0,0,86.11111111111073,1,0,0,0,0,0,0,0,0,-0.35400956869125366,0.003915121019112651,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
418,1,-1,-14.307889938354492,15.76455783843994,0.8318677544593811,0,0,0,0,0,1,1,0,1,9,20.0,0,85.55555555555516,1,0,0,0,0,0,0,0,0,4.5418739318847656e-05,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
417,1,-1,-14.307889938354492,15.76455783843994,0.8319113850593567,0,0,0,0,0,1,1,0,1,9,20.0,0,84.99999999999956,1,0,0,0,0,0,0,0,0,4.363059997558594e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
416,1,-1,-14.307889938354492,15.76455783843994,0.8319113850593567,0,0,0,0,0,1,1,0,1,8,20.0,0,84.444444444444,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
415,1,-1,-14.304178237915039,15.764738082885742,0.4388691186904907,0,0,0,0,0,1,1,0,1,8,20.0,0,83.99999999999955,0,1,0,0,0,0,0,0,0,-0.39304226636886597,0.003716074301259219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
414,1,-1,-14.106415748596193,15.78065299987793,0.058826055377721786,0,0,0,0,0,1,1,0,1,7,20.0,0,83.44444444444397,0,1,0,0,0,0,0,0,0,-0.38004306331276894,0.19840183155519217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
413,1,-1,-12.411869049072266,15.852846145629885,0.03892766311764717,0,0,0,0,0,1,1,0,1,7,20.0,0,82.8888888888884,0,0,0,0,0,0,0,0,0,-0.019898392260074615,1.6960838325864083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
412,1,-1,-10.744714736938477,15.91975212097168,0.04165581241250038,0,0,0,0,0,1,1,0,1,6,20.0,0,82.8888888888884,0,0,0,0,0,0,0,0,0,0.0027281492948532104,1.6684963020644439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
411,1,-1,-9.105217933654783,15.987676620483398,0.039402652531862266,0,0,0,0,0,1,1,0,1,6,20.0,0,82.8888888888884,0,0,0,0,0,0,0,0,0,-0.0022531598806381156,1.640903259065374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
