remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
160,1,-1,10.469075202941896,15.746007919311525,-3.0384693145751958,1,1,1,1,1,1,0,1,1,98,20.0,30,14.499999999999645,0,1,0,0,0,0,0,1,1,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
159,1,-1,7.00722074508667,15.324891090393065,-2.909444093704224,0,1,1,1,1,1,1,1,1,98,20.0,20,12.833333333332973,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
158,1,-1,6.37334680557251,15.174276351928713,-2.9060354232788086,0,1,1,1,1,1,1,1,1,97,20.0,20,11.166666666666305,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
157,1,-1,8.370077133178711,15.66142749786377,-2.902627229690552,0,1,1,1,1,1,1,1,1,97,20.0,20,9.611111111110748,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,1
156,1,-1,8.370077133178711,15.66142749786377,-2.902627229690552,0,1,1,1,1,1,1,1,1,96,20.0,20,8.72222222222186,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0, -1,2
155,1,-1,7.2666239738464355,15.508844375610352,-3.026432991027832,0,1,1,1,1,1,1,1,1,96,20.0,20,8.61111111111075,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
154,1,-1,7.336685657501222,15.519490242004395,-3.0228476524353027,0,1,1,1,1,1,1,1,1,95,20.0,20,8.055555555555197,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,2
153,1,-1,5.653293132781982,15.94655704498291,2.705268383026123,0,1,1,1,1,1,1,1,1,95,20.0,20,7.499999999999642,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,1
152,1,-1,5.480631351470947,16.029369354248047,3.1395578384399414,0,1,1,1,1,1,1,1,1,94,20.0,20,6.944444444444089,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,10
151,1,-1,4.52147912979126,15.87409210205078,-2.9567577838897705,0,1,1,1,1,1,1,1,1,94,20.0,20,6.499999999999647,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0, -1,1
