remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
580,1,-1,11.721999168395994,12.696837425231935,0.7322986125946045,0,0,0,0,0,0,0,0,0,90,20.0,50,41.66666666666661,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
579,1,-1,12.817031860351562,13.670004844665527,0.7219110131263733,0,0,0,0,0,0,0,0,0,90,20.0,50,40.5555555555555,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
578,1,-1,13.62689971923828,14.375661849975586,0.7082343697547913,0,0,0,0,0,0,0,0,0,89,20.0,50,39.444444444444386,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
577,1,-1,14.225275993347168,14.88685417175293,0.7033966183662415,0,0,0,0,0,0,0,0,0,89,20.0,50,38.333333333333286,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
576,1,-1,14.660178184509276,15.250368118286133,0.6917030811309814,0,0,0,0,0,0,0,0,0,88,20.0,50,37.22222222222218,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
575,1,-1,14.980098724365234,15.52102279663086,0.6744998693466187,0,0,0,0,0,0,0,0,0,88,20.0,50,36.11111111111107,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
574,1,-1,15.22007656097412,15.715484619140625,0.6702772378921509,0,0,0,0,0,0,0,0,0,92,20.0,50,34.999999999999964,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
573,1,-1,15.409870147705078,15.862451553344727,0.6557515263557434,0,0,0,0,0,0,0,0,0,100,20.0,50,33.88888888888886,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
572,1,-1,15.541940689086914,15.963815689086914,0.651144802570343,0,0,0,0,0,0,0,0,0,99,20.0,50,32.77777777777775,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
571,1,-1,15.639283180236815,16.037324905395508,0.6416420340538025,0,0,0,0,0,0,0,0,0,100,20.0,50,31.666666666666647,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
