remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
510,1,-1,0.15944083034992218,-8.938636779785156,-1.7495691776275637,1,0,0,1,0,0,0,1,1,55,20.0,0,53.20634920634878,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
509,1,-1,0.11398527771234512,-9.190164566040039,-1.7445316314697266,1,0,0,1,0,0,0,1,1,55,20.0,10,42.65079365079321,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
508,1,-1,0.08195281028747559,-9.37768268585205,-1.7388912439346311,1,0,0,1,0,0,0,1,1,54,20.0,30,22.09523809523764,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
507,1,-1,0.06046976149082184,-9.515390396118164,-1.7221533060073853,1,0,0,1,0,0,0,1,1,54,20.0,50,1.5396825396820866,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
506,1,-1,0.04495450109243393,-9.61674976348877,-1.7229315042495728,1,0,0,1,0,0,0,1,1,53,20.0,50,0.9841269841265308,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
505,1,-1,0.03384636342525482,-9.691308975219727,-1.711100459098816,1,0,0,1,0,0,0,1,1,53,20.0,50,0.9841269841265308,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
504,1,-1,0.031130895018577576,-9.710579872131348,-1.7115947008132937,1,0,0,1,0,0,0,1,1,52,20.0,50,0.9841269841265308,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
503,1,-1,0.031130895018577576,-9.710579872131348,-1.7115947008132937,1,0,0,1,0,0,0,1,1,52,20.0,50,0.9841269841265308,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
502,1,-1,0.031130895018577576,-9.710579872131348,-1.7115082740783691,1,0,0,1,0,0,0,1,1,51,20.0,50,0.9841269841265308,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
501,1,-1,0.031130895018577576,-9.710579872131348,-1.7114654779434204,1,0,0,1,0,0,0,1,1,51,20.0,50,0.9841269841265308,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
