remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
580,1,-1,-1.4228819608688354,3.12289834022522,1.9173821210861208,0,0,1,1,0,0,0,0,0,90,20.0,50,76.85714285714283,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
579,1,-1,-1.755815863609314,4.055531024932861,1.9064115285873413,0,0,1,0,0,0,0,0,0,90,20.0,40,79.43650793650791,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
578,1,-1,-1.9904817342758176,4.738026142120361,1.8962321281433103,0,0,1,0,0,0,0,0,0,89,20.0,40,81.3571428571428,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2,-2
577,1,-1,-1.9904817342758176,4.738026142120361,1.8962321281433103,0,0,1,0,0,0,0,0,0,89,20.0,40,82.78571428571428,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
576,1,-1,-1.5126206874847412,3.3181540966033936,2.251006603240967,0,0,1,0,0,0,0,0,0,88,20.0,40,84.35714285714283,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
575,1,-1,-2.264144897460937,4.0607028007507315,2.3772447109222408,0,0,1,0,0,0,0,0,0,88,20.0,40,85.21428571428571,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
574,1,-1,-3.466975450515747,5.216864109039307,2.374154806137085,0,0,1,0,0,0,0,0,0,87,20.0,40,89.64285714285714,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
573,1,-1,-4.66676664352417,6.376026153564452,2.374031543731689,0,0,1,0,0,0,0,1,0,87,20.0,40,93.35714285714285,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
572,1,-1,-5.874462604522705,7.527179718017577,2.382487535476685,0,0,1,0,0,0,0,1,0,86,20.0,40,97.21428571428568,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
571,1,-1,-7.085186958312987,8.674877166748049,2.3856565952301025,0,0,1,0,0,0,0,1,0,86,20.0,40,100.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
