remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
450,1,-1,-0.2293524593114853,7.101977825164795,-3.02705192565918,1,1,1,1,0,1,1,1,0,25,103.40454364903022,10,0.7777777777775778,0,1,1,1,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
449,1,-1,-0.2293524593114853,7.101977825164795,-3.02705192565918,1,1,1,1,0,1,1,1,0,25,103.40454364903022,10,0.7777777777775778,0,1,1,1,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
448,1,-1,-0.741830587387085,7.039319038391112,-3.018813133239746,1,1,1,0,0,1,1,1,0,24,100.07121031569687,0,0.7777777777775778,0,1,1,1,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
447,1,-1,-1.2155330181121826,6.975483417510986,-3.004423856735229,1,1,1,0,0,1,1,1,0,24,93.40454364903023,0,0.7777777777775778,0,1,1,1,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
446,1,-1,0.9406636953353882,7.275636196136475,-3.0014736652374268,1,1,1,0,0,1,1,1,0,23,90.07121031569687,0,0.7777777777775778,0,1,1,1,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
445,1,-1,0.9406636953353882,7.275636196136475,-3.0014736652374268,1,1,1,0,0,1,1,1,0,23,90.07121031569687,0,0.7777777777775778,0,1,1,1,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
444,1,-1,1.0955116748809814,7.297382831573486,-2.6044762134552,1,1,1,0,0,1,1,1,0,22,86.73787698236357,0,0.7777777777775778,0,1,1,1,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
443,1,-1,1.0949423313140871,7.2969794273376465,-2.1262161731719966,1,1,1,0,0,1,1,1,0,22,83.40454364903023,0,0.7777777777775778,0,1,1,1,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
442,1,-1,1.0966520309448242,7.296558380126952,-1.7320539951324463,1,1,1,0,0,1,1,1,0,21,80.0712103156969,0,0.7777777777775778,0,1,1,1,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
441,1,-1,0.9350584745407104,5.719759941101074,-1.6583305597305298,1,1,1,0,0,1,1,1,0,21,76.73787698236357,0,0.7777777777775778,0,1,1,1,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
