remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
510,1,-1,-0.2450525909662247,-10.152236938476562,-1.144821047782898,0,1,0,1,1,1,1,0,0,55,20.0,30,3.492063492063141,0,1,1,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
509,1,-1,-0.2450525909662247,-10.152236938476562,-1.144821047782898,0,1,0,1,1,1,1,0,0,55,20.0,30,6.515873015872662,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
508,1,-1,-0.2396896332502365,-10.152453422546387,-0.7480884790420532,0,1,0,1,1,1,1,0,0,54,20.0,30,9.825396825396473,0,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
507,1,-1,-0.2388980239629745,-10.155138969421387,-0.2416480630636215,0,1,0,1,1,1,1,0,0,54,20.0,40,2.4206349206345683,0,1,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
506,1,-1,-0.2369192987680435,-10.156224250793457,0.2445477992296219,0,1,0,1,1,1,1,0,0,53,20.0,40,4.873015873015522,0,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
505,1,-1,-0.23516687750816345,-10.155022621154783,0.4950926899909973,0,1,0,1,1,1,1,0,0,53,20.0,40,7.325396825396472,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
504,1,-1,-0.23516687750816345,-10.155022621154783,0.4950926899909973,0,1,0,1,1,1,1,0,0,52,20.0,40,9.063492063491713,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
503,1,-1,-0.23516687750816345,-10.155022621154783,0.4950926899909973,0,1,0,1,1,1,1,0,0,52,20.0,50,0.36507936507901373,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
502,1,-1,-0.23516687750816345,-10.155022621154783,0.4950926899909973,0,1,0,1,1,1,1,0,0,51,20.0,50,0.952380952380601,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
501,1,-1,-0.23516687750816345,-10.155022621154783,0.4950926899909973,0,1,0,1,1,1,1,0,0,51,20.0,50,3.2539682539679022,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
