remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
590,1,-1,-0.002816908061504364,-10.268905639648438,1.5729974508285522,0,0,0,0,0,0,1,0,0,95,20.0,80,17.222222222222154,0,0,0,0,0,1,1,0,0,-4.2319297790527344e-05,3.0917581170801685e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
589,1,6,-0.002816908061504364,-10.268905639648438,1.5729974508285522,0,0,0,0,0,0,1,0,0,95,20.0,90,6.111111111111048,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
588,1,-1,-0.0028219346422702074,-10.268753051757812,1.1590672731399536,0,0,0,0,0,0,1,0,0,94,20.0,90,4.999999999999934,0,0,0,0,0,1,1,0,0,-0.41393017768859863,0.0001526706614893068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
587,1,-1,-0.0032523996196687217,-10.269447326660156,0.6424160599708557,0,0,0,0,0,0,1,0,0,94,20.0,90,3.888888888888824,0,0,0,0,0,1,1,0,0,-0.5166512131690979,0.0008168951810306674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2,-2
586,1,-1,-0.004578758031129837,-10.27020263671875,0.1633923053741455,0,0,0,0,0,0,1,0,0,93,20.0,90,2.777777777777712,0,0,0,0,0,1,1,0,0,-0.4790237545967102,0.0015263420063231395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
585,1,-1,0.074607253074646,-10.286175727844238,-0.25935816764831543,0,0,0,0,0,0,1,0,0,93,20.0,90,2.111111111111045,0,0,0,0,0,0,1,1,0,-0.42275047302246094,0.08078096307266462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2,-2
584,1,-1,1.6710727214813232,-10.773152351379396,-0.3044300377368927,0,0,0,0,0,0,1,0,0,92,20.0,90,1.3333333333332669,0,0,0,0,0,0,0,1,0,-0.04507187008857727,1.6690860444221125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2,-2
583,1,-1,3.263087034225464,-11.271524429321287,-0.3036848604679108,0,0,0,0,0,0,1,0,0,92,20.0,90,1.2222222222221557,0,0,0,0,0,0,0,0,0,0.0007451772689818781,1.6681979199286625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2,-2
582,1,-1,4.85408353805542,-11.772629737854006,-0.3090815842151642,0,0,0,0,0,0,1,0,0,91,20.0,90,1.2222222222221557,0,0,0,0,0,0,0,0,0,-0.0053967237472533625,1.668045684457957,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
581,1,-1,6.4701666831970215,-12.288783073425293,-0.31440800428390503,0,0,0,0,0,0,1,0,0,91,20.0,90,1.2222222222221557,0,0,0,0,0,0,0,0,0,-0.005326420068740845,1.6965078832213356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
