remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
190,1,-1,-0.09343570470809937,-9.724669456481934,-1.2779977321624756,1,1,1,0,0,1,1,1,1,71,20.0,40,2.65079365079348,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,3
189,1,-1,-0.09343570470809937,-9.724669456481934,-1.2779977321624756,1,1,1,0,0,1,1,1,1,71,20.0,40,1.6507936507934793,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,2
188,1,-1,-0.0934365764260292,-9.724669456481934,-1.2783584594726562,1,1,1,0,0,1,1,1,1,70,20.0,40,1.4285714285712567,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0, -1,1
187,1,-1,-0.0934365764260292,-9.724669456481934,-1.2783584594726562,1,1,1,0,0,1,1,1,1,70,20.0,40,1.4285714285712567,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,3
186,1,6,-0.09343738853931427,-9.724669456481934,-1.2787154912948608,1,1,1,0,0,1,1,1,1,69,20.0,40,1.4285714285712567,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,1
185,1,-1,-0.09343738853931427,-9.724669456481934,-1.2787154912948608,1,1,1,0,0,1,1,1,1,69,20.0,40,1.3174603174601458,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,3
184,1,-1,-0.09343823790550232,-9.724669456481934,-1.279079794883728,1,1,1,0,0,1,1,1,1,68,20.0,40,0.9841269841268124,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, -1, -1
183,1,-1,-0.09343823790550232,-9.724669456481934,-1.279079794883728,1,1,1,0,0,1,1,1,1,68,20.0,40,0.9841269841268124,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, click,3
182,1,-1,-0.09343905746936798,-9.724669456481934,-1.2794378995895386,1,1,1,0,0,1,1,1,1,67,20.0,40,0.9841269841268124,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0, -1,3
181,1,-1,-0.09343905746936798,-9.724669456481934,-1.2794378995895386,1,1,1,0,0,1,1,1,1,67,20.0,40,0.9841269841268124,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,1
