remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
300,1,-1,0.1337517499923706,-10.266761779785156,2.0667619705200195,1,1,1,1,1,1,1,1,1,51,20.0,50,0.31746031745884273,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
299,1,-1,0.1337517499923706,-10.266761779785156,2.0667619705200195,1,1,1,1,1,1,1,1,1,51,20.0,50,0.31746031745884273,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
298,1,-1,0.1337517499923706,-10.266761779785156,2.0669708251953125,1,1,1,1,1,1,1,1,1,50,20.0,50,0.31746031745884273,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
297,1,-1,0.1337517499923706,-10.266761779785156,2.0669708251953125,1,1,1,1,1,1,1,1,1,50,20.0,50,1.2619047619032873,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
296,1,-1,0.1337517499923706,-10.266761779785156,2.067178726196289,1,1,1,1,1,1,1,1,1,49,20.0,50,4.928571428569955,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
295,1,-1,0.1337517499923706,-10.266761779785156,2.067178726196289,1,1,1,1,1,1,1,1,1,49,20.0,50,4.373015873014402,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
294,1,-1,0.1337517499923706,-10.266761779785156,2.0673866271972656,1,1,1,1,1,1,1,1,1,48,20.0,50,3.8174603174588473,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
293,1,-1,0.1337517499923706,-10.266761779785156,2.0673866271972656,1,1,1,1,1,1,1,1,1,48,20.0,50,4.373015873014404,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
292,1,-1,0.1337517499923706,-10.266761779785156,2.0675928592681885,1,1,1,1,1,1,1,1,1,47,20.0,50,6.841269841268373,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
291,1,-1,0.1337517499923706,-10.266761779785156,2.0675928592681885,1,1,1,1,1,1,1,1,1,47,20.0,50,6.285714285712818,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
