remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
20,1,-1,0.03590313345193863,6.38912296295166,1.9441996812820437,1,1,1,0,0,1,0,0,1,21,20.0,10,47.999999999998366,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
19,1,-1,0.03590313345193863,6.38912296295166,1.9441996812820437,1,1,1,0,0,1,0,0,1,21,20.0,10,47.999999999998366,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
18,1,-1,-0.2343107163906097,7.80002498626709,1.6793054342269895,1,1,1,0,0,1,0,0,1,20,20.0,10,47.999999999998366,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
17,1,0,-0.3958037495613098,9.455414772033693,1.6669445037841797,1,1,1,0,1,1,0,0,1,20,32.71254320077038,10,47.999999999998366,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
16,1,-1,-0.5253078341484071,10.855794906616213,1.6541874408721924,1,1,1,0,1,1,0,0,1,19,44.972528730410474,10,47.999999999998366,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
15,1,-1,-0.607415497303009,11.865680694580078,1.6483875513076782,1,0,1,0,1,1,0,0,1,19,58.54223884112362,0,47.999999999998366,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2,-2
14,1,-1,-0.6127194166183472,11.936511039733887,1.6493802070617676,1,0,1,0,1,1,0,0,1,18,64.89890035934549,0,47.999999999998366,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
13,1,-1,-0.4368284940719605,9.733139991760254,1.6509460210800169,1,0,1,0,1,1,0,0,1,18,78.63397130771307,0,47.999999999998366,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
12,1,4,-0.4241972267627716,9.57577896118164,1.6509532928466797,1,0,1,0,1,1,0,0,1,17,91.8975061925716,0,47.999999999998366,0,0,0,0,0,0,0,0,0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
11,1,-1,-0.4241979420185089,9.57577896118164,1.651003122329712,1,0,1,0,1,1,0,0,1,17,105.16104535933744,0,47.999999999998366,0,0,0,0,0,0,0,0,0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
