remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
380,1,-1,2.291111946105957,13.036901473999025,1.838190197944641,1,0,1,1,1,1,1,0,1,88,56.13003093819526,10,96.44444444444436,0,0,0,1,0,0,0,0,0,-0.5410865545272829,0.001739537506409428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
379,1,-1,2.2924792766571045,13.035985946655273,1.3087611198425293,1,0,1,1,1,1,1,0,1,88,57.55388086386067,10,100.0,0,0,0,1,0,0,0,0,0,-0.5294290781021116,0.0016455343063146398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
378,1,-1,2.292372465133667,13.035245895385742,0.8092845678329468,0,0,1,1,1,1,1,0,1,87,54.22054753052733,0,99.88888888888887,0,0,0,1,0,0,0,0,0,-0.4994765520095825,0.0007477195885315928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
377,1,-1,2.655898094177246,13.324167251586914,0.6435998678207397,0,0,1,1,1,1,1,0,1,87,47.55388086386067,0,100.0,0,0,0,0,0,0,0,0,0,-0.16568470001220703,0.4643559335689104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
376,1,-1,0.9351289868354796,12.02828884124756,0.6451811790466309,0,0,1,1,1,1,1,0,1,86,47.36641840194464,0,100.0,0,0,0,0,0,0,0,0,0,0.0015813112258911133,2.1541465073586408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
375,1,-1,0.9351289868354796,12.02828884124756,0.6451811790466309,0,0,1,1,1,1,1,1,1,86,47.36641840194464,0,100.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
374,1,-1,0.8097832202911377,11.93421745300293,0.22256994247436526,0,0,1,1,1,1,1,1,1,85,48.220131111905445,0,100.0,0,0,0,0,0,0,0,0,0,-0.4226112365722656,0.1567194540472264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
373,1,-1,0.8110369443893433,11.93472385406494,-0.2993887960910797,0,0,1,1,1,1,1,1,1,85,49.0653619163097,0,100.0,0,0,0,0,0,0,0,0,0,-0.521958738565445,0.0013521339245896311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
372,1,-1,0.8109607696533203,11.933650016784668,-0.8329727649688721,0,0,1,1,1,1,1,1,1,84,49.915740455876374,0,100.0,0,0,0,0,0,0,0,0,0,-0.5335839688777924,0.0010765356914238394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
371,1,-1,0.8131107091903687,11.933597564697266,-1.3904982805252075,0,0,1,1,1,1,1,1,1,84,50.75565853521127,0,100.0,0,0,0,0,0,0,0,0,0,-0.5575255155563354,0.0021505792788075713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
