remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
570,1,-1,-1.8464430570602417,3.415358066558838,1.7610437870025637,0,0,1,1,1,0,0,0,1,85,20.0,100,26.626984126984077,0,0,0,0,1,0,0,0,0,0.00926780700683616,1.2069636616805413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
569,1,-1,-2.0168471336364746,4.278736591339111,1.7710022926330566,0,0,1,0,1,0,0,0,1,85,20.0,90,27.492063492063433,0,0,0,0,1,0,0,0,0,0.009958505630492942,0.8800341052286326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
568,1,-1,-2.1492261886596684,4.914299011230469,1.7817310094833374,0,0,1,0,1,0,0,0,1,84,20.0,90,27.642857142857075,0,0,0,0,1,0,0,0,0,0.010728716850280762,0.649202436676721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
567,1,-1,-1.943062424659729,3.946211814880371,1.7800112962722778,0,0,1,1,1,0,0,0,1,84,20.0,90,27.309523809523736,0,0,0,0,1,0,0,0,0,-0.0017197132110595703,0.9897960988625967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
566,1,-1,-1.6564991474151611,2.600198984146118,1.7798004150390625,0,0,1,1,1,0,0,0,1,83,20.0,90,26.753968253968182,0,0,0,0,1,0,0,0,0,-0.00021088123321533203,1.3761791498080413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
565,1,-1,-1.4233940839767456,3.35788369178772,1.301934838294983,0,0,1,1,1,0,0,0,1,83,20.0,90,26.19841269841263,0,0,0,0,1,0,0,0,0,-0.4778655767440796,0.7927320397174367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
564,1,-1,-1.3246780633926392,3.677510976791382,1.2315822839736938,0,0,1,1,1,0,0,0,1,82,20.0,90,25.642857142857075,0,0,0,0,1,0,0,0,0,-0.07035255432128906,0.3345242204067946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
563,1,-1,-1.3246780633926392,3.677510976791382,1.2315822839736938,0,0,1,1,1,0,0,0,1,82,20.0,90,25.08730158730152,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
562,1,-1,-1.3252164125442505,3.6768093109130864,1.6896398067474363,0,0,1,1,1,0,0,0,1,81,20.0,90,24.531746031745968,0,0,0,0,1,0,0,0,0,0.45805752277374245,0.0008843951683522294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
561,1,-1,-1.4602330923080444,4.058018684387207,1.9390171766281128,0,0,1,0,1,0,0,0,1,81,20.0,80,23.97619047619041,0,0,0,0,1,0,0,0,0,0.2493773698806765,0.40441326664560656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
