remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
410,1,-1,15.803817749023438,16.028984069824222,0.9243758320808412,0,1,1,1,1,1,1,1,1,60,20.0,100,53.36507936507868,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,2
409,1,-1,15.823739051818848,16.055416107177734,0.924801468849182,0,1,1,1,1,1,1,1,1,70,20.0,100,52.80952380952311,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,1
408,1,-1,15.823739051818848,16.055416107177734,0.924801468849182,0,1,1,1,1,1,1,1,1,79,20.0,100,53.023809523808815,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
407,1,-1,15.823739051818848,16.055416107177734,0.9246532917022704,0,1,1,1,1,1,1,1,1,89,20.0,100,56.28571428571357,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0, -1, -1
406,1,-1,15.823739051818848,16.055416107177734,0.9246532917022704,0,1,1,1,1,1,1,1,1,98,20.0,100,58.99999999999928,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,2
405,1,-1,15.823739051818848,16.055416107177734,0.9245030879974364,0,1,1,1,1,1,1,1,1,100,20.0,100,60.99999999999928,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,1
404,1,-1,15.823739051818848,16.055416107177734,0.9245030879974364,0,1,1,1,1,1,1,1,1,99,20.0,100,62.14285714285643,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
403,1,-1,15.823739051818848,16.055416107177734,0.9243546128273009,0,1,1,1,1,1,1,1,1,100,20.0,100,62.57142857142786,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,1
402,1,-1,15.823739051818848,16.055416107177734,0.9243546128273009,0,1,1,1,1,1,1,1,1,99,20.0,100,65.57142857142786,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
401,1,-1,15.823739051818848,16.055416107177734,0.924205720424652,0,1,1,1,1,1,1,1,1,100,20.0,100,70.14285714285644,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,1
