remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
490,1,-1,2.139331340789795,13.324037551879885,-2.824967861175537,1,0,1,0,1,0,1,0,1,73,37.54258802982952,30,0.6666666666666874,1,1,0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
489,1,-1,2.139331340789795,13.324037551879885,-2.824967861175537,1,0,1,0,1,0,1,0,1,73,37.54258802982952,30,0.6666666666666874,1,1,0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
488,1,-1,2.142138957977295,13.32443141937256,3.071857690811157,1,0,1,0,1,0,1,0,1,72,39.15499489606951,30,0.6666666666666874,1,1,0,1,1,0,1,1,0,5.896825551986694,0.0028351094993548515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
487,1,-1,2.1423561573028564,13.3239107131958,2.538642406463623,1,0,1,0,1,0,1,0,1,72,40.76697455135192,30,0.6666666666666874,1,1,0,1,1,0,1,1,0,-0.5332152843475337,0.0005641901005334716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
486,1,-1,2.1439297199249268,13.32426929473877,2.010199785232544,1,1,1,0,1,0,1,0,1,71,42.38927911740586,30,0.6666666666666874,1,1,0,1,1,0,1,1,0,-0.5284426212310791,0.0016139021186350325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
485,1,-1,2.1445329189300537,13.324407577514648,1.49035382270813,1,1,1,0,1,0,1,0,1,71,44.01554412047294,30,0.6666666666666874,1,1,0,1,1,1,1,1,0,-0.5198459625244138,0.0006188466416576257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
484,1,-1,2.144674062728882,13.322304725646973,0.9599093794822692,1,1,1,0,1,0,1,0,1,70,45.635790600069555,30,0.6666666666666874,1,1,0,1,1,1,1,1,0,-0.5304444432258609,0.002107583343390044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
483,1,-1,2.2347912788391118,13.378429412841795,0.5464916825294495,0,1,1,0,1,0,1,0,1,70,43.8244023575285,20,0.6666666666666874,1,1,0,1,1,1,1,1,0,-0.4134176969528197,0.1061654046861526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
482,1,-1,2.8218789100646973,13.726176261901855,0.5344047546386719,0,1,1,0,1,0,1,0,1,69,37.15773569086184,20,0.6666666666666874,1,1,0,1,1,1,1,1,0,-0.012086927890777588,0.6823487068715449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
481,1,-1,1.9042192697525024,13.182290077209473,0.5347102284431458,0,1,1,0,1,0,1,0,1,69,36.68943275287137,20,0.6666666666666874,1,1,0,1,1,1,1,1,0,0.00030547380447387695,1.0667292990056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
