remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
570,1,-1,-0.9655267000198364,-9.268532752990724,-1.9562872648239136,0,0,0,0,1,0,1,1,0,85,20.0,90,0.22222222222207927,0,0,0,0,0,0,1,0,1,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
569,1,-1,-0.9655267000198364,-9.268532752990724,-1.9562872648239136,0,0,0,0,1,0,1,1,0,85,20.0,90,0.22222222222207927,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
568,1,-1,-0.9806466698646544,-9.272295951843262,-1.4840478897094729,0,0,0,0,1,0,1,1,0,84,20.0,90,0.22222222222207927,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
567,1,-1,-0.7649028301239014,-10.475762367248537,-1.3693020343780518,0,0,0,1,1,0,1,1,0,84,20.0,90,0.22222222222207927,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
566,1,-1,-0.4522158205509186,-11.979032516479492,-1.3591883182525637,0,0,0,1,1,0,1,1,0,83,20.0,90,0.22222222222207927,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
565,1,-1,-0.2073349952697754,-13.091693878173828,-1.3480414152145386,0,0,0,1,1,0,1,1,0,83,20.0,90,0.22222222222207927,0,0,0,0,0,0,1,0,1,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
564,1,-1,-0.021247657015919685,-13.906944274902346,-1.338769555091858,0,0,0,1,1,0,1,0,0,82,20.0,80,0.22222222222207927,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
563,1,-1,0.1225753054022789,-14.502813339233398,-1.3295050859451294,0,0,0,1,1,0,1,0,0,82,20.0,80,0.22222222222207927,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2,-2
562,1,-1,-0.37410330772399897,-12.506916046142578,-1.3246235847473145,0,0,0,1,1,0,1,0,0,81,20.0,80,0.22222222222207927,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
561,1,4,-0.37410330772399897,-12.506916046142578,-1.3246235847473145,0,0,0,1,1,0,1,0,0,81,20.0,80,0.22222222222207927,0,0,0,0,0,0,1,0,1,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
