remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
450,1,-1,5.05940055847168,3.3140459060668945,-0.989930272102356,0,0,0,0,0,1,1,0,0,25,20.0,30,31.15873015872995,0,0,0,0,0,0,0,0,0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
449,1,-1,5.973942756652832,1.9187533855438232,-0.9941754341125488,0,0,0,0,0,1,1,0,0,25,20.0,30,32.015873015872806,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,2
448,1,-1,6.8828773498535165,0.5200344920158386,-0.9987785816192628,0,0,0,0,0,1,1,0,0,24,20.0,30,33.015873015872806,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,1
447,1,-1,7.788164615631103,-0.8813321590423584,-0.9963569045066832,0,0,0,0,0,1,1,0,0,24,20.0,30,37.30158730158708,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
446,1,-1,8.692259788513184,-2.282984972000122,-0.9990686774253844,0,0,0,0,0,1,1,0,0,23,20.0,30,40.873015873015646,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,1
445,1,-1,9.586650848388672,-3.691580057144165,-1.0057351589202879,0,0,0,0,0,1,1,0,0,23,20.0,30,43.7301587301585,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
444,1,-1,10.480022430419922,-5.100522041320801,-1.0060356855392456,0,0,0,0,0,1,1,0,0,22,20.0,30,44.142857142856904,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,1
443,1,-1,11.408976554870605,-6.585296154022218,-1.011764407157898,0,0,0,0,0,1,1,0,0,22,20.0,30,43.58730158730133,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,2
442,1,0,11.46784496307373,-6.67935848236084,-1.0105074644088743,0,0,0,0,0,1,1,0,0,21,20.0,30,43.58730158730133,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,2
441,1,-1,11.46784496307373,-6.67935848236084,-1.0105074644088743,0,0,0,0,0,1,1,1,0,21,20.0,30,43.58730158730133,0,0,0,0,0,0,0,0,0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
