remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
530,1,-1,-2.8410818576812744,12.313319206237793,0.08777474611997604,1,0,0,0,0,0,0,0,1,65,20.0,10,0.9999999999999308,1,0,0,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
529,1,-1,-2.8410818576812744,12.313319206237793,0.08777474611997604,1,0,0,0,0,0,0,0,1,65,20.0,10,0.9999999999999308,1,0,0,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
528,1,-1,-1.4324959516525269,12.630243301391602,0.2979852557182312,1,0,0,0,0,0,0,0,1,64,20.0,10,0.9999999999999308,1,0,0,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
527,1,-1,0.1049746721982956,13.106855392456055,0.30729028582572937,1,0,0,0,0,0,0,0,1,64,20.0,10,0.9999999999999308,1,0,0,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
526,1,-1,1.2791154384613037,13.482075691223145,0.31650325655937195,1,0,0,0,0,0,0,0,1,63,20.0,10,0.9999999999999308,1,0,0,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
525,1,-1,2.136277437210083,13.765962600708008,0.328570157289505,0,0,0,0,0,0,0,0,1,63,20.0,0,0.9999999999999308,1,0,0,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
524,1,-1,2.7609572410583496,13.98019790649414,0.34176141023635864,0,0,0,0,0,0,0,0,1,62,20.0,0,0.9999999999999308,1,0,0,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
523,1,-1,1.7257956266403198,13.612767219543455,0.3415628969669342,0,0,0,0,0,0,0,0,1,62,20.0,0,0.9999999999999308,1,0,0,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
522,1,-1,0.36799222230911255,13.132786750793455,0.3388535678386688,0,0,0,0,0,0,0,0,1,61,20.0,0,0.9999999999999308,1,0,0,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
521,1,-1,1.381853699684143,13.009027481079102,-0.172098308801651,0,0,0,0,0,0,0,0,1,61,20.0,0,0.9999999999999308,1,0,0,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
