remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
540,1,-1,7.835773944854736,-4.77571964263916,2.2788021564483643,0,0,1,1,1,0,1,0,0,70,36.10791760797895,30,56.539682539682076,0,0,0,0,1,0,0,1,1,0.004120588302612305,1.6684662967927135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,1
539,1,-1,6.75259256362915,-3.506177425384521,2.2763774394989014,0,0,1,1,1,0,1,0,0,70,32.774584274645605,30,54.8730158730154,0,0,0,0,1,0,0,1,1,-0.0024247169494628906,1.6688377230952065,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,1
538,1,-1,5.665699481964111,-2.2405431270599365,2.2833409309387207,0,0,1,1,1,0,1,0,0,69,29.441250941312283,30,53.53968253968206,0,0,0,0,1,0,0,0,1,0.006963491439819336,1.6682825744060534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0, -1, -1
537,1,-1,4.573629379272461,-0.9787975549697876,2.2851641178131104,0,0,1,1,1,0,1,0,0,69,26.107917607978933,30,52.428571428570955,0,0,0,0,1,0,0,0,1,0.0018231868743896484,1.6687177705897571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,2
536,1,-1,3.474637746810913,0.2766800820827484,2.2962090969085693,0,0,1,1,1,0,1,0,0,68,22.774584274645605,30,51.53968253968206,0,0,0,0,1,0,0,0,0,0.011044979095458984,1.6685342985265592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0, -1,1
535,1,-1,2.366971731185913,1.5248000621795654,2.2959351539611816,0,0,1,1,1,0,1,0,0,68,20.0,30,51.20634920634871,0,0,0,0,0,0,0,0,0,-0.0002739429473876953,1.668750276969997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0, -1,1
534,1,-1,1.2519420385360718,2.7651233673095703,2.3046271800994877,0,0,1,1,1,0,1,0,0,67,20.0,30,51.20634920634871,0,0,0,0,0,0,0,0,0,0.008692026138306108,1.6678408547398695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,1
533,1,-1,0.2674822509288788,3.8321518898010254,2.318244218826294,0,0,1,1,1,0,1,0,0,67,20.0,30,51.20634920634871,0,0,0,0,0,0,0,0,0,0.013617038726806197,1.4517957642953423,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,2
532,1,-1,-0.4585405588150024,4.611061096191406,2.3261020183563232,0,0,1,1,1,0,1,0,0,66,20.0,30,51.20634920634871,0,0,0,0,0,0,0,0,0,0.007857799530029297,1.0648045229374699,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,2
531,1,3,-0.9954734444618224,5.177444934844972,2.337221384048462,0,0,1,0,1,0,1,0,0,66,20.0,20,53.06349206349157,0,0,0,0,0,0,0,0,0,0.011119365692138672,0.7804406296298066,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
