remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
480,1,-1,5.185606479644775,-13.468890190124512,-0.2495080679655075,0,0,0,1,1,0,1,0,1,40,20.0,90,46.46825396825383,1,0,0,0,0,0,0,0,0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
479,1,-1,5.185606479644775,-13.468890190124512,-0.2495080679655075,0,0,0,1,1,0,1,0,1,40,20.0,90,45.91269841269826,1,0,0,0,0,0,0,0,0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
478,1,-1,7.300957679748535,-13.991497039794922,-0.23817987740039825,0,0,0,1,1,0,1,0,1,39,20.0,90,45.357142857142684,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
477,1,-1,8.950074195861816,-14.391141891479492,-0.2335929125547409,0,0,0,1,1,0,1,0,1,39,20.0,90,45.24603174603157,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
476,1,-1,10.574996948242188,-14.771241188049315,-0.2285669893026352,0,0,0,1,1,0,1,0,1,38,20.0,90,45.24603174603157,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
475,1,-1,12.22757625579834,-15.14669418334961,-0.22074122726917267,0,0,0,1,1,0,1,0,1,38,20.0,90,45.24603174603157,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
474,1,-1,13.4334077835083,-15.404674530029295,-0.20823492109775546,0,0,1,1,1,0,1,0,1,37,20.0,90,45.24603174603157,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
473,1,-1,14.305213928222654,-15.5862455368042,-0.19325809180736545,0,0,1,1,1,0,0,0,1,37,20.0,80,45.24603174603157,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
472,1,-1,14.959702491760256,-15.71427059173584,-0.19339774549007416,0,0,1,1,1,0,0,0,1,36,20.0,80,45.24603174603157,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
471,1,-1,13.766115188598633,-15.479349136352539,-0.19477778673172,1,0,1,1,1,0,0,0,1,36,20.0,80,45.24603174603157,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2,-2
