remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
10,1,-1,-0.20987944304943085,-11.08739948272705,-1.4651018381118774,1,0,1,1,1,0,0,0,1,22,20.0,10,4.9841269841258535,0,0,0,0,0,0,1,0,0,0.1413642168045044,0.0033327185677033268,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
9,1,-1,-0.2085231989622116,-11.090843200683594,-1.3064695596694946,1,1,1,1,1,0,0,0,1,22,20.0,10,4.428571428570298,0,0,0,0,0,0,1,0,0,0.1586322784423828,0.003701160816329605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
8,1,-1,-0.2085231840610504,-11.090843200683594,-1.3061771392822266,1,1,1,1,1,0,0,0,1,21,20.0,10,3.8730158730147446,0,0,0,0,0,0,1,0,0,0.0002924203872680664,1.4901161221603232e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
7,1,-1,-0.2085231840610504,-11.090843200683594,-1.3061771392822266,1,1,1,1,1,0,0,0,1,21,20.0,10,3.317460317459189,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
6,1,-1,-0.2055480778217316,-11.098533630371094,-0.9166795015335084,1,1,1,1,1,0,0,0,1,20,20.0,10,2.7619047619036334,0,0,0,0,0,0,1,0,0,0.38949763774871815,0.008245845372890215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
5,1,-1,-0.20257942378520968,-11.107247352600098,-0.4372434020042419,1,1,1,1,1,0,0,0,1,20,20.0,10,4.4285714285703,0,0,0,0,0,0,1,0,0,0.4794360995292665,0.00920553430675236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
4,1,-1,-0.2017231583595276,-11.11655044555664,0.04650386422872543,1,1,1,1,1,0,0,0,1,19,20.0,10,6.150793650792522,0,0,0,0,0,0,1,0,0,0.4837472662329673,0.009342415588984358,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
3,1,-1,-0.2011195719242096,-11.125811576843262,0.5258269906044006,1,1,1,1,1,0,1,0,1,19,20.0,10,8.301587301586174,0,0,0,0,0,0,1,0,0,0.4793231263756752,0.009280779562780917,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
2,1,-1,-0.2013447731733322,-11.135499954223633,0.9234349727630616,1,1,1,1,1,0,1,0,1,18,20.0,10,9.880952380951255,0,0,0,0,0,0,1,0,0,0.397607982158661,0.009690994369366471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
1,1,-1,0.5061081647872925,-10.040739059448242,1.0088404417037964,1,1,1,1,1,0,1,0,1,18,20.0,10,11.888888888887765,0,0,0,0,0,0,1,0,0,0.08540546894073475,1.3034535189865932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
