remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
480,1,-1,13.304120063781738,14.740641593933105,0.5079947113990784,1,0,0,0,1,1,1,1,1,40,20.0,0,0.9999999999998026,1,1,1,0,0,0,0,0,1,-0.0019730329513549805,2.868634329463128,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
479,1,-1,13.304120063781738,14.740641593933105,0.5079947113990784,1,0,0,0,1,1,1,1,1,40,20.0,0,0.9999999999998026,1,1,1,0,0,0,0,0,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
478,1,-1,15.422863960266113,15.933646202087402,0.115244060754776,1,0,0,0,1,1,1,1,1,44,20.0,0,0.9999999999998026,1,1,1,0,0,0,0,0,1,-0.39275065064430237,2.4315294968326375,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
477,1,-1,15.421512603759766,15.938298225402832,-0.39763489365577703,1,0,0,0,1,1,1,1,1,54,20.0,0,0.9999999999998026,1,1,1,0,0,0,0,0,1,-0.512878954410553,0.004844325064913539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
476,1,-1,15.422502517700195,15.943464279174805,-0.9170972108840942,1,0,0,0,1,1,1,1,1,63,20.0,0,0.9999999999998026,1,1,1,0,0,0,0,0,1,-0.5194623172283173,0.005260041937510569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
475,1,-1,15.42100429534912,15.944067001342773,-1.0959125757217407,1,0,0,0,1,1,1,1,1,73,20.0,0,0.9999999999998026,1,1,1,0,0,0,0,0,1,-0.17881536483764648,0.0016149130704234927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
474,1,-1,15.42093563079834,15.944050788879395,-1.1196056604385376,1,0,0,0,1,1,1,1,1,82,20.0,0,0.9999999999998026,1,1,1,0,0,0,0,0,1,-0.023693084716796875,7.055256552783386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
473,1,-1,15.420988082885742,15.94411563873291,-1.12747061252594,1,0,0,0,1,1,1,1,1,92,20.0,0,0.9999999999998026,1,1,1,0,0,0,0,0,1,-0.007864952087402344,8.340698396334163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
472,1,-1,15.420947074890135,15.94407558441162,-1.15918231010437,1,0,0,0,1,1,1,1,1,99,20.0,0,0.9999999999998026,1,1,1,0,0,0,0,0,1,-0.031711697578429954,5.732368060229194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
471,1,-1,15.420938491821287,15.94406509399414,-1.1671065092086792,1,0,0,0,1,1,1,1,1,100,20.0,0,0.9999999999998026,1,1,1,0,0,0,0,0,1,-0.007924199104309304,1.355425873003987e-05,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
