remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
530,1,-1,-2.057168483734131,7.170028209686278,3.0940909385681152,0,0,1,0,0,1,0,0,0,65,20.0,50,0.9999999999997808,1,0,0,1,1,1,0,1,0,0.32712316513061523,0.07270224351269376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
529,1,-1,-2.0303683280944824,7.16624116897583,2.737922191619873,0,0,1,0,0,1,0,0,0,65,20.0,50,0.9999999999997808,1,0,0,1,1,1,0,1,0,-0.3561687469482422,0.02706640019751376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
528,1,-1,-2.054685354232788,7.232492446899414,3.075186491012573,0,0,1,0,0,1,0,0,0,64,20.0,50,0.9999999999997808,1,0,0,1,1,1,0,1,0,0.33726429939269975,0.07057300891076565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
527,1,-1,-2.0287978649139404,7.2289390563964835,2.709826231002808,0,0,1,0,0,1,0,0,0,64,20.0,50,0.9999999999997808,1,0,0,1,1,1,0,1,0,-0.36536026000976474,0.026130225550112816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
526,1,-1,-2.059326171875,7.305066108703612,3.128024816513061,0,0,1,0,0,1,0,0,0,63,20.0,50,0.9999999999997808,1,0,0,1,1,1,0,1,0,0.418198585510253,0.08202015373602405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
525,1,-1,-2.0319490432739262,7.299751281738281,2.764958381652832,0,0,1,0,0,1,0,0,1,63,20.0,50,0.9999999999997808,1,0,0,1,1,1,0,1,0,-0.36306643486022905,0.02788825122002351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
524,1,-1,-2.10338830947876,7.398486137390138,-2.734449863433838,0,0,1,0,0,1,0,0,1,62,20.0,50,0.9999999999997808,1,0,0,1,1,1,0,1,0,-5.49940824508667,0.1218693582344555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
523,1,-1,-0.8512352705001831,7.500511169433594,3.0857820510864262,0,0,1,0,0,1,0,0,1,62,20.0,50,0.9999999999997808,1,0,0,1,1,1,0,1,0,5.820231914520264,1.2563026467323686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
522,1,-1,-1.7590091228485107,8.061117172241211,2.5255298614501958,0,0,1,0,0,1,0,0,1,61,20.0,50,0.9999999999997808,1,0,0,1,1,1,0,1,0,-0.5602521896362305,1.066926641054228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
521,1,-1,-3.2153313159942627,9.02524471282959,2.5990052223205566,0,0,1,0,0,1,0,0,1,61,20.0,50,0.9999999999997808,1,0,0,1,1,1,0,1,0,0.07347536087036088,1.746544086122606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
