remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
350,1,-1,1.3549755811691284,-8.129629135131836,-2.1617872714996342,1,1,1,0,1,1,0,1,1,86,20.0,0,37.42857142857082,0,0,1,0,0,0,0,0,0,-0.0030074119567875535,0.7977297260222925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
349,1,-1,1.0259623527526855,-8.609039306640625,-2.1797878742218018,1,1,1,0,1,1,0,1,1,86,20.0,0,36.87301587301525,0,0,1,0,0,0,0,0,0,-0.018000602722167525,0.5814497545094477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
348,1,-1,0.777776300907135,-8.954607963562012,-2.178295850753784,1,1,1,0,1,1,0,1,1,85,20.0,0,36.31746031745968,0,0,1,0,0,0,0,0,0,0.0014920234680175781,0.4254574161736206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
347,1,-1,0.5951758623123169,-9.212944984436037,-2.1972627639770512,1,1,1,0,1,1,0,1,1,85,20.0,0,35.7619047619041,0,0,1,0,0,0,0,0,0,-0.018966913223267046,0.31635571202222107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
346,1,-1,0.4585586786270142,-9.401859283447266,-2.1962969303131104,1,1,1,0,1,1,0,1,1,84,20.0,20,15.206349206348548,0,0,1,0,0,0,0,0,0,0.0009658336639408738,0.23313701389742397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
345,1,6,0.3577239811420441,-9.54196071624756,-2.199270009994507,1,1,1,0,1,1,0,1,1,84,20.0,30,4.539682539681883,0,0,1,0,0,0,0,1,0,-0.0029730796813964844,0.17261531707696434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
344,1,-1,0.2835961580276489,-9.641944885253906,-2.2113382816314697,1,1,1,0,1,1,0,1,1,83,20.0,30,3.428571428570772,0,0,1,0,0,0,0,1,0,-0.01206827163696289,0.12446593193146709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
343,1,-1,0.22659946978092196,-9.718316078186037,-2.212228298187256,1,1,1,0,1,1,0,1,1,83,20.0,30,2.31746031745966,0,0,1,0,0,0,0,1,0,-0.0008900165557861328,0.09529523377887958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2,-2
342,1,-1,0.187892884016037,-9.768988609313963,-2.2224817276000977,1,1,1,0,1,1,0,1,1,82,20.0,30,1.3174603174596595,0,0,1,0,0,0,0,1,0,-0.010253429412841797,0.0637644508522189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
341,1,-1,0.187892884016037,-9.768988609313963,-2.2224817276000977,1,1,1,0,1,1,0,1,1,82,20.0,30,0.7619047619041037,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
