remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
280,1,-1,-0.04397482052445412,-10.289121627807617,1.4542467594146729,0,1,1,1,1,1,1,1,1,37,92.24654323077421,20,0.0,0,0,1,0,0,0,0,0,0,0.00015020370483398438,0.006942305776564167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
279,1,-1,-0.04397482052445412,-10.289121627807617,1.4542467594146729,0,1,1,1,1,1,1,1,1,37,92.24654323077421,20,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
278,1,-1,-0.04397482052445412,-10.289121627807617,1.4542467594146729,0,1,1,1,1,1,1,1,1,36,85.57987656410756,20,4.722222222222222,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
277,1,-1,-0.04397482052445412,-10.289121627807617,1.4542467594146729,0,1,1,1,1,1,1,1,1,36,85.57987656410756,20,8.730158730158731,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
276,1,-1,-0.04397482052445412,-10.289121627807617,1.4542467594146729,0,1,1,1,1,1,1,1,1,35,78.91320989744094,30,2.0238095238095233,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
275,1,-1,-0.04397482052445412,-10.289121627807617,1.4542467594146729,0,1,1,1,1,1,1,1,1,35,78.91320989744094,30,4.603174603174602,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
274,1,-1,-0.04397482052445412,-10.289121627807617,1.4542467594146729,0,1,1,1,1,1,1,1,1,34,72.24654323077424,30,6.468253968253969,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
273,1,-1,-0.04397482052445412,-10.289121627807617,1.4542467594146729,0,1,1,1,1,1,1,1,1,34,72.24654323077424,30,7.61904761904762,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
272,1,-1,-0.04397482052445412,-10.289121627807617,1.4542467594146729,0,1,1,1,1,1,1,1,1,33,65.5798765641076,30,7.460317460317464,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
271,1,-1,-0.04397482052445412,-10.289121627807617,1.4542467594146729,0,1,1,1,1,1,1,1,1,33,65.5798765641076,30,6.90476190476191,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
