remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
550,1,-1,5.310762405395508,13.872425079345705,2.1535625457763667,0,1,0,1,0,0,0,0,0,75,66.01827119300695,10,60.78571428571414,0,1,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
549,1,-1,5.310762405395508,13.872425079345705,2.1535625457763667,0,1,0,1,0,0,0,0,0,75,66.01827119300695,10,58.56349206349193,0,1,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
548,1,4,5.546247959136963,13.511713981628418,2.6065011024475098,0,1,0,1,0,0,0,0,0,74,62.68493785967364,10,56.341269841269714,0,1,1,0,1,0,1,0,0,0.452938556671143,0.4307736552266513,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
547,1,-1,6.746417045593263,13.189926147460938,2.911188840866089,0,1,0,1,0,0,0,0,0,74,59.35160452634031,10,54.563492063491935,0,1,1,0,1,0,1,0,0,0.3046877384185791,1.2425591520340378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, down-up, -1
546,1,-1,4.888749122619629,12.976638793945312,-2.812886476516724,0,1,0,1,0,0,0,0,0,73,56.018271193006996,10,53.45238095238083,0,1,1,0,1,0,1,0,0,-5.7240753173828125,1.8698720831155464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
545,1,-1,4.711408615112305,12.912283897399902,3.007568359375,0,1,0,1,0,0,0,0,0,73,52.68493785967365,10,52.34126984126972,1,1,1,0,1,0,1,0,0,5.820454835891724,0.18865632327681403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
544,1,-1,3.818527936935425,13.17242431640625,2.8345715999603267,0,1,0,1,0,0,0,0,0,72,49.35160452634031,10,49.841269841269714,1,1,1,0,1,0,1,0,0,-0.1729967594146733,0.9300048080856373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, click, -1
543,1,-1,2.618071317672729,13.557283401489258,2.8303003311157227,0,1,0,1,0,0,0,0,0,72,46.018271193006996,10,47.06349206349193,1,1,1,0,1,0,1,0,0,-0.004271268844604048,1.260639762224939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
542,1,-1,1.739240288734436,13.842901229858398,2.8185901641845703,0,0,0,1,0,0,0,0,0,71,42.68493785967367,0,44.28571428571414,1,1,1,0,1,0,1,0,0,-0.011710166931152344,0.9240787419408817,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,1
541,1,-1,1.0983824729919434,14.057380676269533,2.8107705116271973,0,0,0,1,0,0,0,0,0,71,39.35160452634034,0,41.50793650793636,1,1,1,0,1,0,1,0,0,-0.007819652557373047,0.6757959551011425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,1
