remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
300,1,-1,0.08739885687828064,-11.758292198181152,-1.4424474239349363,1,1,1,1,1,1,1,0,1,46,20.0,80,2.6984126984122616,0,0,0,1,0,0,0,0,0,-0.0006154775619504615,1.361492274540853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
299,1,-1,0.6401930451393127,-12.669087409973145,-0.953064739704132,1,1,1,1,1,1,1,0,1,46,20.0,80,3.420634920634485,0,0,0,1,0,0,0,0,0,0.48938268423080433,1.065424484606203,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
298,1,-1,0.7824718356132507,-12.860766410827635,-0.9031277894973756,1,1,1,1,1,1,1,0,1,45,20.0,80,4.285714285713851,0,0,0,1,0,0,0,0,0,0.04993695020675637,0.2387134130862832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
297,1,-1,0.7824718356132507,-12.860766410827635,-0.9031277894973756,1,1,1,1,1,1,1,0,1,45,20.0,80,7.436507936507501,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
296,1,-1,0.7844954133033752,-12.861604690551758,-0.4784426093101502,1,1,1,1,1,1,1,0,1,44,20.0,80,8.56349206349163,0,0,0,1,0,0,0,0,0,0.4246851801872254,0.002190337773916427,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
295,1,4,0.8425147533416748,-12.863844871520994,-0.04606105014681816,1,1,1,1,1,1,1,0,1,44,20.0,80,7.896825396824965,0,1,0,1,0,0,0,0,0,0.43238155916333204,0.05806257167276317,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
294,1,-1,2.510878562927246,-12.882684707641602,-0.005473376251757145,1,1,1,1,1,1,1,0,1,43,20.0,80,9.626984126983697,0,1,0,1,0,0,0,0,0,0.040587673895061016,1.6684701797035306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2,-2
293,1,-1,4.1796627044677725,-12.889138221740724,-0.0022884442005306482,1,1,1,1,1,1,1,0,1,43,20.0,80,9.05555555555513,0,1,0,1,0,0,0,0,0,0.0031849320512264967,1.6687966199933948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
292,1,-1,5.848453998565674,-12.893033981323242,-0.002079215832054615,1,1,1,1,1,1,1,0,1,42,20.0,80,7.944444444444022,0,1,0,1,0,0,0,0,0,0.0002092283684760332,1.6687958413777502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
291,1,-1,7.489356994628906,-12.895777702331545,0.001250363071449101,1,1,1,1,1,1,1,1,1,42,20.0,80,6.83333333333291,0,1,0,1,0,0,0,0,0,0.003329578903503716,1.6409052899220795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
