remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
410,1,-1,15.980937004089355,15.998845100402832,1.5373148918151855,1,1,1,1,1,0,1,1,0,99,64.92216695340176,40,0.8492063492060079,0,1,1,1,0,1,0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
409,1,-1,15.981012344360352,15.999837875366213,1.5371649265289309,1,1,1,1,1,0,1,1,0,100,58.2555002867351,40,0.8492063492060079,0,0,1,1,0,1,0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
408,1,-1,15.981012344360352,15.999837875366213,1.5371649265289309,1,1,1,1,1,0,1,1,0,99,58.2555002867351,40,0.8492063492060079,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2,-2
407,1,-1,15.982048988342285,15.99941635131836,1.9292340278625488,1,1,1,1,1,1,1,1,0,100,54.92216695340177,40,0.8492063492060079,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2,-2
406,1,-1,15.98802089691162,16.000080108642578,2.459523677825928,1,1,1,1,1,1,1,1,0,99,51.58883362006844,40,0.8492063492060079,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2,-2
405,1,-1,15.98845100402832,15.995030403137207,2.955271005630493,1,1,1,1,1,1,1,1,0,100,48.2555002867351,40,0.8492063492060079,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
404,1,-1,15.51728630065918,15.970940589904785,-3.0731596946716313,1,1,1,1,1,1,1,1,0,99,44.922166953401785,40,0.8492063492060079,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
403,1,-1,13.855917930603027,15.826471328735352,-3.0487058162689213,1,1,1,1,1,1,1,1,0,99,41.588833620068456,40,0.8492063492060079,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
402,1,-1,12.194857597351074,15.66935920715332,-3.0453734397888184,1,1,1,1,1,1,1,1,0,98,38.25550028673513,40,0.8492063492060079,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
401,1,-1,10.535320281982422,15.497179985046387,-3.035199880599976,1,1,1,1,1,1,1,1,0,98,34.9221669534018,40,0.8492063492060079,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
