remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
550,1,-1,-16.214399337768555,15.043243408203125,-1.1658802032470703,0,0,1,0,1,1,0,0,0,75,131.85965370293331,50,8.777777777777821,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
549,1,-1,-16.214399337768555,15.043243408203125,-1.1658802032470703,0,0,1,0,1,1,0,0,0,75,143.01728056297466,50,7.666666666666713,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
548,1,-1,-16.214475631713867,15.04319667816162,-1.1241592168807983,0,0,1,0,1,1,0,0,0,74,154.17431116761918,50,6.5555555555556015,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
547,1,-1,-16.214475631713867,15.04319667816162,-1.1241592168807983,0,0,1,0,1,1,0,0,0,74,165.33134177226367,50,5.444444444444488,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
546,1,-1,-16.214475631713867,15.04319667816162,-1.1241592168807983,0,0,1,0,1,1,0,0,0,73,176.48837237690827,50,4.3333333333333774,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
545,1,-1,-16.214475631713867,15.04319667816162,-1.1241592168807983,0,0,1,0,1,1,0,0,0,73,187.64540298155273,50,3.2222222222222663,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, click, -1
544,1,-1,-16.214475631713867,15.04319667816162,-1.1241592168807983,0,0,1,0,1,1,0,0,0,72,198.80243358619725,50,2.1111111111111542,0,0,0,1,0,0,0,0,1,-0.35333333333333333,0.9533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
543,1,1,-16.214475631713867,15.04319667816162,-1.1241592168807983,0,0,1,0,1,1,0,0,0,72,209.95946419084174,50,1.0000000000000426,0,0,0,1,0,0,0,0,1,0.35333333333333333,0.9533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, click, -1
542,1,-1,-16.214475631713867,15.04319667816162,-1.1241592168807983,0,0,1,0,1,1,0,0,0,71,221.1164947954863,50,0.7777777777778204,0,0,0,1,0,0,0,0,1,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1, -1
541,1,-1,-16.214475631713867,15.04319667816162,-1.1241592168807983,0,0,1,0,1,1,0,0,0,71,232.27352540013084,50,0.7777777777778204,0,0,0,1,0,0,0,0,1,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, click, -1
