remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
250,1,-1,0.1143142580986023,-9.728116035461426,-1.9845885038375852,1,1,1,1,1,1,1,1,1,43,20.0,0,0.9999999999996892,1,1,1,1,1,1,1,1,1,0.00046586990356467517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
249,1,-1,0.1143142580986023,-9.728116035461426,-1.9845885038375852,1,1,1,1,1,1,1,1,1,43,20.0,0,0.9999999999996892,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
248,1,-1,0.1143142580986023,-9.728116035461426,-1.984122633934021,1,1,1,1,1,1,1,1,1,42,20.0,0,0.9999999999996892,1,1,1,1,1,1,1,1,1,0.0004658699035642311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
247,1,-1,0.1143142580986023,-9.728116035461426,-1.984122633934021,1,1,1,1,1,1,1,1,1,42,20.0,0,0.9999999999996892,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
246,1,-1,0.1143142580986023,-9.728116035461426,-1.9836587905883791,1,1,1,1,1,1,1,1,1,41,20.0,0,0.9999999999996892,1,1,1,1,1,1,1,1,1,0.0004638433456418678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
245,1,-1,0.1143142580986023,-9.728116035461426,-1.9836587905883791,1,1,1,1,1,1,1,1,1,41,20.0,0,0.9999999999996892,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
244,1,-1,0.1143142580986023,-9.728116035461426,-1.9831926822662356,1,1,1,1,1,1,1,1,1,40,20.0,0,0.9999999999996892,1,1,1,1,1,1,1,1,1,0.0004661083221435547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
243,1,-1,0.1143142580986023,-9.728116035461426,-1.9831926822662356,1,1,1,1,1,1,1,1,1,40,20.0,0,0.9999999999996892,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
242,1,-1,0.1143142580986023,-9.728116035461426,-1.9827280044555664,1,1,1,1,1,1,1,1,1,39,20.0,0,0.9999999999996892,1,1,1,1,1,1,1,1,1,0.00046467781066916736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
241,1,-1,0.1143142580986023,-9.728116035461426,-1.9827280044555664,1,1,1,1,1,1,1,1,1,39,20.0,0,0.9999999999996892,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
