remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
350,1,-1,12.662837982177734,-13.589864730834961,-0.18384242057800293,1,1,0,1,1,0,1,1,1,71,20.0,80,13.714285714285646,0,0,0,0,0,0,0,0,0,-0.42391790449619293,0.16119472824137904,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
349,1,-1,13.017114639282227,-13.771729469299315,-0.4909307360649109,1,1,0,1,1,0,1,1,1,71,20.0,80,14.428571428571358,0,0,0,0,0,0,0,0,0,-0.30708831548690796,0.3982294977344618,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
348,1,-1,14.03903865814209,-14.330877304077148,-0.5089387893676758,1,1,0,1,1,0,1,1,1,70,20.0,80,15.428571428571358,0,0,0,0,0,0,0,0,0,-0.018008053302764893,1.1648926995476596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
347,1,-1,14.783106803894045,-14.746525764465332,-0.5110199451446533,1,1,0,1,1,0,0,1,1,70,20.0,70,20.285714285714214,0,0,0,0,0,0,0,0,0,-0.002081155776977539,0.852291645005288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
346,1,-1,15.325794219970705,-15.05659294128418,-0.5255095958709717,1,1,0,1,1,0,0,1,1,69,20.0,70,24.428571428571363,0,0,0,0,0,0,0,0,0,-0.01448965072631836,0.6250210282129495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
345,1,-1,14.161438941955565,-14.380990982055664,-0.5262815356254578,1,1,0,1,1,0,0,1,1,69,20.0,70,28.14285714285708,0,0,1,0,0,0,0,0,0,-0.000771939754486084,1.346165376450874,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
344,1,-1,12.950597763061525,-13.676721572875975,-0.528447687625885,1,1,0,1,1,0,0,1,1,68,20.0,70,31.29365079365073,0,0,1,0,0,0,0,0,0,-0.002166152000427246,1.4007611363868628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
343,1,-1,13.964895248413086,-13.74480152130127,-0.010164998471736908,1,1,0,1,1,0,0,1,1,68,20.0,70,35.15873015873008,0,0,1,0,0,0,0,0,0,0.5182826891541481,1.0165796910070997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
342,1,-1,14.203568458557127,-13.742504119873047,0.040311679244041436,1,1,1,1,1,0,0,1,1,67,20.0,70,38.30952380952372,0,0,1,0,0,0,0,0,0,0.050476677715778344,0.23868426695906048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
341,1,-1,14.203568458557127,-13.742504119873047,0.040311679244041436,1,1,1,1,1,0,0,1,1,67,20.0,70,41.023809523809426,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
