remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
550,1,-1,-13.759387969970705,15.581153869628904,2.8701281547546387,0,1,0,0,0,1,1,0,0,75,33.306342484521075,60,0.9999999999999166,0,1,0,0,1,1,1,1,1,0.0005135536193847656,0.6213723079947807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
549,1,-1,-13.759387969970705,15.581153869628904,2.8701281547546387,0,1,0,0,0,1,1,0,0,75,33.306342484521075,60,0.9999999999999166,0,1,0,0,1,1,1,1,1,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
548,1,-1,-13.43254852294922,15.491693496704102,2.4394195079803467,0,1,0,0,0,1,1,0,0,74,29.973009151187746,60,0.9999999999999166,0,1,0,0,1,1,1,1,1,-0.430708646774292,0.33886159778463315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
547,1,-1,-13.429810523986815,15.49267864227295,1.9021971225738523,0,1,0,0,0,1,1,0,0,74,26.639675817854396,60,0.9999999999999166,0,1,0,0,1,1,1,1,1,-0.5372223854064944,0.002909836784075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
546,1,-1,-13.426136016845705,15.499879837036133,1.3347384929656982,0,1,0,0,0,1,1,0,0,73,23.306342484521075,60,0.9999999999999166,0,1,0,0,1,1,1,1,1,-0.5674586296081541,0.008084504236338132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
545,1,-1,-13.420052528381348,15.503539085388185,0.780134379863739,0,1,0,0,0,1,1,0,0,73,20.0,60,0.9999999999999166,0,1,0,1,1,1,1,1,1,-0.5546041131019592,0.007099220407760773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
544,1,-1,-13.414992332458494,15.50389003753662,0.2379379272460937,0,1,0,0,0,1,1,0,0,72,20.0,60,0.9999999999999166,0,1,0,1,1,1,1,1,1,-0.5421964526176453,0.005072351544220093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
543,1,-1,-12.968744277954102,15.50041389465332,-0.02700238861143589,0,1,0,0,0,1,1,0,0,72,20.0,60,0.9999999999999166,0,1,0,1,1,1,1,1,1,-0.2649403158575296,0.4462615933713102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
542,1,4,-11.301739692687988,15.440021514892578,-0.03796044737100601,0,1,0,0,0,1,1,0,0,71,20.0,60,0.9999999999999166,0,1,0,1,1,1,1,1,1,-0.010958058759570122,1.668098176616536,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
541,1,-1,-9.745165824890137,15.38223934173584,-0.037601273506879807,0,1,0,0,0,1,1,0,0,71,20.0,60,0.9999999999999166,0,1,0,1,1,1,1,1,1,0.00035917386412620544,1.5576459756459036,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
