remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
570,1,-1,10.349096298217773,-9.449621200561523,-0.7570908069610596,0,0,0,0,1,0,1,0,0,85,20.0,50,27.777777777777725,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
569,1,-1,10.349096298217773,-9.449621200561523,-0.7570908069610596,0,0,0,0,1,0,1,0,0,85,20.0,50,26.111111111111068,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
568,1,-1,11.438920021057127,-10.482648849487305,-0.7693925499916077,0,0,0,0,1,0,1,0,0,84,20.0,50,24.444444444444407,1,1,1,0,0,0,0,0,0,-0.012301743030548096,1.5016197489073444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
567,1,-1,12.636759757995605,-11.644325256347654,-0.7697495818138123,0,0,0,0,1,0,1,0,0,84,20.0,50,22.777777777777747,1,1,1,0,0,0,0,0,0,-0.00035703182220458984,1.6686258147484163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
566,1,-1,13.761459350585938,-12.743632316589355,-0.7775935530662537,0,0,0,0,1,0,1,0,0,83,20.0,50,21.11111111111108,1,1,1,0,0,0,0,0,0,-0.007843971252441406,1.5727126839541004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
565,1,-1,14.595105171203613,-13.579475402832033,-0.7912772297859192,0,0,0,0,1,0,1,0,0,83,20.0,50,19.44444444444442,1,1,1,0,0,0,0,0,0,-0.013683676719665527,1.1805079495933106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
564,1,-1,15.201299667358398,-14.195895195007324,-0.8041989207267761,0,0,0,0,1,0,0,0,0,82,20.0,40,17.77777777777776,1,1,1,0,0,0,0,0,0,-0.012921690940856934,0.8645490890364659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
563,1,-1,15.64067840576172,-14.651052474975586,-0.8037667870521545,0,0,0,0,1,0,0,0,0,82,20.0,40,16.1111111111111,1,1,1,0,0,0,0,0,0,0.00043213367462158203,0.6326308760003747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
562,1,-1,14.092778205871582,-13.054547309875488,-0.7998930811882019,0,0,0,0,1,0,0,0,0,81,20.0,40,14.44444444444443,1,1,1,0,0,0,0,0,0,0.0038737058639526367,2.2236959709032216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
561,1,-1,14.092778205871582,-13.054547309875488,-0.7998930811882019,1,0,0,0,1,0,0,0,0,81,20.0,40,12.77777777777776,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1,-1
