remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,battery_level,temperature,water_robot_tank,water_ground_tank,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,direction,avancement,left,right,front,back,space,left,right,push,wrench,leak 1,leak 2,leak 3,leak 4,leak 5,leak 6,leak 7,leak 8,leak 9,rm_alarm,errors,shortcuts
430,1,-1,3.84121298789978,12.816595077514648,0.3103761970996857,1,0,1,1,0,1,1,1,1,15,26.78028417259025,10,0.9682539682539876,0,0,0,0,0,0,0,0,0,-0.0032607913017272394,1.696025096035763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
429,1,-1,5.377955913543701,13.30670928955078,0.3080092966556549,1,0,1,1,0,1,1,1,1,15,36.15939612328293,10,0.9682539682539876,0,0,0,0,0,0,0,0,0,-0.0023669004440308172,1.613006745291673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
428,1,-1,7.022306442260742,13.824481010437012,0.2971751689910889,1,0,1,1,0,1,1,1,1,14,38.74866533323447,10,0.9682539682539876,0,0,0,0,0,0,0,0,0,-0.010834127664565985,1.7239420571009638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
427,1,-1,8.619145393371582,14.309876441955565,0.29503509402275085,1,0,1,1,0,1,1,1,1,14,35.415331999901156,10,0.9682539682539876,0,0,0,0,0,0,0,0,0,-0.002140074968338068,1.6689827323024793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
426,1,-1,10.166139602661133,14.768462181091307,0.2845901846885681,1,0,1,1,0,1,1,1,1,13,32.08199866656782,10,0.9682539682539876,0,0,0,0,0,0,0,0,0,-0.01044490933418274,1.6135339983136634,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
425,1,-1,11.709674835205078,15.21700954437256,0.2741108238697052,1,0,1,1,0,1,1,1,1,13,28.74866533323447,10,0.9682539682539876,0,0,0,0,0,0,0,0,0,-0.010479360818862915,1.6073878658279888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
424,1,-1,12.786964416503904,15.514199256896973,0.26944977045059204,1,0,1,1,0,1,1,1,1,12,25.41533199990115,10,1.825396825396845,0,0,0,0,0,0,0,0,0,-0.004661053419113159,1.1175305665642186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
423,1,-1,13.63461685180664,15.744234085083008,0.25688037276268005,1,0,1,1,1,1,1,1,1,12,22.081998666567813,10,2.682539682539701,0,0,0,0,0,0,0,0,0,-0.012569397687911987,0.8783112621691913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
422,1,-1,14.233957290649414,15.899995803833008,0.2445016503334045,1,0,1,1,1,1,1,1,1,11,20.0,10,2.682539682539701,0,0,0,0,0,0,0,0,0,-0.01237872242927554,0.6192500905613194,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
421,1,-1,14.665437698364258,16.008644104003903,0.2406245768070221,1,0,1,1,1,1,1,1,1,11,20.0,10,2.682539682539701,0,0,0,0,0,0,0,0,0,-0.0038770735263824185,0.4449492053839322,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2
