remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,forest_state,battery_level,temperature,water_robot_tank,water_ground_tank,leaks_state,keys, clicks,errors,shortcuts
600,0,-1,5.500699262483977e-05,-1.5096286006155426e-05,-0.001641402835957706, 000000000,100,20.0,50,50.0, 000000000, -1, -1,-2,-2
599,0,-1,5.500699262483977e-05,-1.5096286006155426e-05,-0.001641402835957706, 000000000,100,-20.0,50,50.0, 000000000, -1, -1,-2,-2
598,0,-1,5.500699262483977e-05,-1.5096286006155426e-05,-0.001641402835957706, 000000000,99,-20.0,50,50.0, 000000000, -1, -1,-2,-2
597,0,-1,5.500699262483977e-05,-1.5096286006155426e-05,-0.001641402835957706, 000000000,99,-20.0,50,50.0, 000000000, -1, left-left,-2,-2
596,0,-1,5.500699262483977e-05,-1.5096286006155426e-05,-0.001641402835957706, 000000000,98,-20.0,50,50.0, 000000000, -1, left,-2,-2
595,0,-1,5.500699262483977e-05,-1.5096286006155426e-05,-0.001641402835957706, 000000000,98,-20.0,50,50.0, 100000000, -1, right-right,-2,-2
594,0,-1,5.500699262483977e-05,-1.5096286006155426e-05,-0.001641402835957706, 000000010,97,-20.0,50,49.44444444444443, 100000000, -1, right-right,-2,-2
593,0,-1,5.500699262483977e-05,-1.5096286006155426e-05,-0.001641402835957706, 000000010,97,-20.0,50,48.88888888888886, 100000000, -1, right-right,-2,-2
592,0,-1,5.500699262483977e-05,-1.5096286006155426e-05,-0.001641402835957706, 000000010,96,-20.0,50,48.33333333333329, 100000000, -1, -1,-2,-2
591,0,-1,5.500699262483977e-05,-1.5096286006155426e-05,-0.001641402835957706, 000000010,96,-20.0,50,47.77777777777772, 100000000, -1, left-left,-2,-2
590,1,-1,5.500699262483977e-05,-1.5096286006155426e-05,-0.001641402835957706, 000000010,95,-20.0,50,47.388888888888815, 100000000, -1, left,-2,-2
589,1,-1,5.500699262483977e-05,-1.5096286006155426e-05,-0.001641402835957706, 000000010,95,-20.0,50,46.8888888888888, 100000000, -1, right,-2,-2
588,1,-1,5.500699262483977e-05,-1.5096286006155426e-05,-0.001641402835957706, 001000010,94,-20.0,50,46.49999999999989, 100000000, -1, right,-2,-2
587,1,-1,0.0,0.0,0.0, 001000010,94,20.0,50,46.111111111111, 100000000, -1, left,-2,-2
586,1,-1,0.0,0.0,0.0, 001000010,93,20.0,50,45.55555555555543, 100000000, -1, left,-2,-2
585,1,-1,0.0,0.0,0.0, 001000010,93,20.0,50,44.99999999999986, 100000000, -1, left,-2,-2
584,1,-1,0.0,0.0,0.0, 001000010,92,20.0,50,44.44444444444429, 100000000, -1, -1,-2,-2
583,1,-1,0.0,0.0,0.0, 001000010,92,20.0,50,43.88888888888872, 100000000, -1, -1,-2,-2
582,1,-1,0.0,0.0,0.0, 001000110,91,20.0,50,43.33333333333313, 100000000, -1, -1,-2,-2
581,1,-1,0.0,0.0,0.0, 001000110,91,20.0,50,43.055555555555365, 100000000, -1, -1,-2,-2
580,1,-1,0.0,0.0,0.0, 001000110,90,20.0,50,42.77777777777757, 100000000, -1, -1,-2,-2
579,1,-1,0.0,0.0,0.0, 001000110,90,20.0,50,42.49999999999979, 100000000, -1, right,-2,-2
578,1,-1,0.0,0.0,0.0, 001000110,89,20.0,50,41.944444444444215, 100000000, -1, -1,-2,-2
577,1,-1,0.0,0.0,0.0, 001000110,89,20.0,50,41.4444444444442, 100000000, -1, right,-2,-2
