remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,forest_state,battery_level,temperature,water_robot_tank,water_ground_tank,leaks_state,keys, clicks,errors,shortcuts
600,0,-1,3.288296284154057e-05,-0.00012180206249468027,1.582414006406907e-05, 000000000,100,20.0,50,50.0, 000000000, -1, -1,-2,-2
599,0,-1,3.215414108126424e-05,-0.0001168606395367533,-6.0179459978826344e-05, 000000000,100,20.0,50,50.0, 000000000, -1, -1,-2,-2
598,0,-1,2.7813743145088665e-05,-0.0001119228472816758,-0.0001362245238851756, 000000000,99,20.0,50,50.0, 000000000, -1, -1,-2,-2
597,0,-1,2.281812521687243e-05,-0.00010698633559513836,-0.00021215913875494152, 000000000,99,20.0,50,50.0, 000000000, -1, -1,-2,-2
596,0,-1,-7.879142503952608e-05,-0.0006798136164434254,-0.06783242523670198, 000000000,98,20.0,50,50.0, 000000000, right-right, -1,-2,-2
595,0,-1,-0.00033522286685183644,-0.0023105649743229146,-0.4638569355010986, 000000000,98,20.0,50,50.0, 100000000, right, -1,-2,-2
594,0,-1,-0.00034187486744485795,-0.00266576767899096,-0.7381547689437866, 000010000,97,20.0,50,49.44444444444443, 100000000, left-left, -1,-2,-2
593,0,-1,-0.0002604150213301182,-0.002784822601824999,-0.20924615859985352, 000010000,97,20.0,50,48.88888888888886, 100000000, left-left-left-left, -1,-2,-2
592,0,-1,-0.0003554582071956247,-0.002861799905076623,0.3033130168914795, 000010000,96,20.0,50,48.33333333333329, 100000000, left, -1,-2,-2
591,0,-1,-0.00035776573349721735,-0.00286190677434206,0.30332475900650024, 000010000,96,20.0,50,47.77777777777772, 100000000, -1, -1,-2,-2
590,1,-1,-0.0003538378514349461,-0.002861218759790063,0.3033467233181, 000010000,95,20.0,50,47.222222222222136, 100000010, -1, -1,-2,-2
589,1,-1,-0.0003538378514349461,-0.002861218759790063,0.3033467233181, 000010000,95,20.0,50,46.11111111111104, 100000010, -1, -1,-2,-2
588,1,-1,-0.00035471306182444096,-0.002860696753486991,0.7414219975471497, 000010010,94,20.0,50,44.999999999999936, 100000010, -1, -1,-2,-2
587,1,-1,-0.0003656178596429527,-0.0027322822716087107,1.2690184116363523, 000010010,94,20.0,50,43.888888888888815, 100000010, -1, -1,-2,-2
586,1,-1,-0.016406726092100143,0.27524352073669434,1.6429839134216309, 000010010,93,20.0,50,42.77777777777772, 100000010, -1, -1,-2,-2
585,1,-1,-0.1913244128227234,1.962326407432556,1.680084228515625, 000010010,93,20.0,50,41.66666666666661, 110000010, -1, -1,-2,-2
584,1,-1,-0.3764793574810028,3.6205844879150386,1.6865701675415041, 000010010,92,20.0,50,39.99999999999993, 110000010, -1, -1,-2,-2
583,1,4,-0.5689510107040405,5.214968204498291,1.6987334489822388, 000010010,92,20.0,50,38.33333333333325, 110000010, left-left-left-left-left, -1,-2,-2
582,1,-1,-0.736145555973053,6.49394416809082,1.7021740674972534, 000011010,91,20.0,50,36.66666666666657, 110000010, -1, -1,-2,-2
581,1,-1,-0.865551233291626,7.4105401039123535,1.719626784324646, 000001010,91,20.0,40,34.99999999999989, 110000010, -1, -1,-2,-2
580,0,-1,-0.9666919708251952,8.08183765411377,1.7263118028640747, 000001010,90,20.0,40,33.33333333333321, 110000010, -1, -1,-2,-2
579,0,-1,-0.6969119310379028,6.355209827423097,1.7266716957092283, 000001010,90,20.0,40,31.666666666666547, 110000010, -1, rm_alarm,-2,-2
578,0,-1,-0.6968152523040771,6.355224132537843,1.726702094078064, 000001010,89,20.0,40,29.999999999999886, 110000010, -1, -1,-2,-2
577,0,5,-0.696810781955719,6.355224132537843,1.7267025709152222, 000001010,89,20.0,40,28.333333333333226, 110000010, -1, -1,-2,-2
