remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,forest_state,battery_level,temperature,water_robot_tank,water_ground_tank,leaks_state,keys, clicks,errors,shortcuts
600,0,-1,3.289115920779295e-05,-0.00012196845636935903,1.8362658011028547e-05, 000000000,100,20.0,50,50.0, 000000000, -1, -1,-2,-2
599,0,-1,3.218991696485318e-05,-0.00011702475603669883,-5.764733941759915e-05, 000000000,100,20.0,50,50.0, 000000000, -1, -1,-2,-2
598,0,-1,2.796540502458811e-05,-0.00011216827988391743,-0.0001324175245827064, 000000000,99,20.0,50,50.0, 000000000, -1, -1,-2,-2
597,0,-1,-8.446596621070057e-05,-0.0006113693816587329,-0.0935911312699318, 000000000,99,20.0,50,50.0, 000000000, right-right, -1,-2,-2
596,0,-1,7.339044532272965e-05,-0.0011561646824702618,-0.5240858197212219, 000000000,98,20.0,50,50.0, 000000000, right-right, -1,-2,-2
595,0,-1,-0.00038654770469293,-0.0013170058373361824,-0.9578514695167542, 000000000,98,20.0,50,50.0, 000000000, right, left,-2,-2
594,0,-1,-0.0002636231656651944,-0.001175594050437212,-1.2879524230957031, 000000000,97,20.0,50,50.0, 000000000, -1, left-left,-2,-2
593,0,-1,-0.0002626643981784582,-0.001176043413579464,-1.2879524230957031, 000000000,97,20.0,50,50.0, 000000000, -1, wrench-wrench,-2,-2
592,0,-1,-0.0002597467100713402,-0.0011765323579311369,-1.2879524230957031, 000000000,96,20.0,50,50.0, 000000000, -1, wrench-push,-2,-2
591,0,-1,-0.0002591109659988433,-0.0011768785770982506,-1.2879524230957031, 000000000,96,20.0,50,50.0, 000000000, front-front, -1,-2,-2
590,0,-1,0.6523366570472717,-2.2508556842803955,-1.288860321044922, 000000000,95,20.0,50,50.0, 100000000, front-front, -1,-2,-2
589,0,-1,1.4626202583312988,-5.051990509033203,-1.2880666255950928, 000000000,95,20.0,50,49.44444444444443, 100000000, front-front, -1,-2,-2
588,0,-1,2.2448763847351074,-7.761599540710449,-1.2917861938476562, 000000000,94,20.0,50,48.88888888888886, 100000000, left-left, -1,-2,-2
587,0,-1,2.3908045291900635,-8.265727996826174,-0.8650506138801575, 000000000,94,20.0,50,48.33333333333329, 100000000, left-front, -1,-2,-2
586,0,-1,3.2647955417633057,-8.761363983154299,-0.5173012018203735, 000000000,93,20.0,50,47.77777777777772, 100000000, front-front, -1,-2,-2
585,0,-1,5.718064308166504,-10.152627944946287,-0.5157899856567383, 000000000,93,20.0,50,47.222222222222136, 100000000, left-left, -1,-2,-2
584,0,-1,6.178532123565674,-10.410807609558104,-0.09645377099514008, 000000000,92,20.0,50,46.66666666666657, 100000000, left, -1,-2,-2
583,0,-1,6.6814208030700675,-10.249524116516113,0.30758512020111084, 000000000,92,20.0,50,46.111111111111, 100000000, front-front, -1,-2,-2
582,0,-1,8.502412796020508,-9.667905807495117,0.3124072253704071, 000001000,91,20.0,50,45.55555555555543, 100000000, front, -1,-2,-2
581,0,-1,10.3679838180542,-9.067194938659668,0.35419949889183044, 000001000,91,20.0,50,44.99999999999986, 100000000, left-left, -1,-2,-2
580,0,-1,10.368820190429688,-9.063253402709961,0.8604558706283569, 000001000,90,20.0,50,44.44444444444429, 100000100, left-front, -1,-2,-2
579,0,-1,10.84716510772705,-8.017803192138674,1.1412445306777954, 010001000,90,20.0,50,43.33333333333318, 100000100, front, -1,-2,-2
578,0,-1,11.547354698181152,-6.498311996459961,1.1373403072357178, 010001000,89,20.0,50,42.22222222222207, 100000100, front-front, -1,-2,-2
577,0,-1,12.44847297668457,-4.5448946952819815,1.1397861242294312, 010001000,89,20.0,50,41.111111111110965, 100000100, -1, -1,-2,-2
576,0,-1,12.768409729003904,-3.8498709201812735,1.1386804580688477, 010001001,88,20.0,50,39.999999999999865, 100000100, -1, -1,-2,-2
575,0,-1,12.768409729003904,-3.849869728088379,1.138731598854065, 010001001,88,20.0,50,38.88888888888875, 100000110, -1, -1,-2,-2
574,0,-1,12.768409729003904,-3.849869728088379,1.1387383937835691, 010001001,87,20.0,50,37.22222222222207, 100000110, -1, -1,-2,-2
573,0,-1,12.768409729003904,-3.849869728088379,1.1387383937835691, 010001001,87,20.0,50,35.555555555555394, 100000110, -1, -1,-2,-2
572,0,-1,12.768409729003904,-3.849869728088379,1.1387383937835691, 010001001,86,20.0,50,33.888888888888715, 100000110, -1, left-left,-2,-2
571,0,-1,12.768409729003904,-3.849869728088379,1.1387383937835691, 010001001,86,20.0,50,32.22222222222204, 100000110, -1, left,-2,-2
570,1,-1,12.768409729003904,-3.849869728088379,1.1387383937835691, 010001001,85,20.0,50,30.555555555555376, 100000111, -1, wrench,-2,-2
569,1,-1,12.768409729003904,-3.849869728088379,1.1387383937835691, 010001001,85,20.0,50,28.777777777777604, 100000111, -1, wrench-wrench,-2,-2
568,1,-1,12.7684326171875,-3.8529224395751953,0.6661326289176941, 010001001,84,20.0,50,26.999999999999837, 100000111, -1, wrench-wrench,-2,-2
567,1,-1,12.767189979553224,-3.85341477394104,0.12037605792284012, 010001001,84,20.0,50,24.77777777777762, 100000111, -1, wrench,-2,-2
566,1,-1,12.766845703125,-3.854441165924072,-0.4116770327091217, 010001001,83,20.0,50,22.555555555555404, 100000111, -1, -1,-2,-2
565,1,-1,12.766206741333008,-3.8558330535888667,-0.9182214140892028, 010001001,83,20.0,50,20.333333333333194, 100000111, -1, push-push,-2,-2
564,1,-1,13.0746431350708,-4.4791603088378915,-1.133924126625061, 010001001,82,20.0,50,18.111111111110976, 100000111, -1, push-push,-2,-2
563,1,-1,13.78311252593994,-6.020579814910889,-1.140173077583313, 010001001,82,20.0,50,15.88888888888876, 100000111, -1, push-push,-2,-2
562,1,6,14.48862361907959,-7.563045978546143,-1.1426054239273071, 010001001,81,20.0,50,13.666666666666536, 100000111, -1, -1,-2,-2
561,1,-1,15.061474800109865,-8.842820167541504,-1.1553353071212769, 010001001,81,20.0,50,11.444444444444313, 100000111, -1, -1,-2,-2
560,1,-1,15.485373497009276,-9.812579154968262,-1.1658765077590942, 010000001,80,20.0,40,9.22222222222209, 100000111, -1, -1,-2,-2
559,1,-1,15.79588222503662,-10.538508415222168,-1.1730846166610718, 010000001,80,20.0,40,6.999999999999868, 100000111, -1, -1,-2,-2
558,1,-1,14.956274032592773,-8.539427757263184,-1.1746156215667725, 010000001,79,20.0,40,4.777777777777644, 100000111, -1, -1,-2,-2
557,1,-1,14.956274032592773,-8.539427757263184,-1.1746156215667725, 010000001,79,20.0,40,2.5555555555554204, 100000111, -1, -1,-2,-2
556,1,-1,14.879327774047852,-8.357199668884277,-1.5740575790405271, 010000001,78,20.0,40,0.7777777777776425, 100000111, -1, -1,-2,-2
555,1,-1,14.878973007202148,-8.359816551208496,-2.0853099822998047, 010000001,78,20.0,40,0.7777777777776425, 101000111, -1, -1,-2,-2
554,1,-1,14.87787628173828,-8.364133834838867,-2.6382651329040527, 010000001,77,20.0,40,0.7777777777776425, 101000111, -1, -1,-2,-2
553,1,-1,14.875460624694824,-8.368597984313965,3.0757970809936523, 010000001,77,20.0,40,0.7777777777776425, 101000111, -1, -1,-2,-2
552,1,-1,14.876514434814453,-8.370819091796875,2.562895536422729, 010000001,76,20.0,40,0.7777777777776425, 101000111, -1, -1,-2,-2
