remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,forest_state,battery_level,temperature,water_robot_tank,water_ground_tank,leaks_state,keys, clicks,errors,shortcuts
600,0,-1,3.5084536648355424e-05,-0.00012677759514190257,9.235732431989163e-05, 000000000,100,20.0,50,50.0, 000000000, -1, -1,-2,-2
599,0,-1,3.288296284154057e-05,-0.00012180206249468027,1.582414006406907e-05, 000000000,100,20.0,50,50.0, 000000000, -1, -1,-2,-2
598,0,-1,3.215414108126424e-05,-0.0001168606395367533,-6.0179459978826344e-05, 000000000,99,20.0,50,50.0, 000000000, -1, -1,-2,-2
597,0,-1,2.7813743145088665e-05,-0.0001119228472816758,-0.0001362245238851756, 000000000,99,20.0,50,50.0, 000000000, -1, left-left,-2,-2
596,0,-1,2.281812521687243e-05,-0.00010698633559513836,-0.00021215913875494152, 000000000,98,20.0,50,50.0, 000000000, -1, right-right,-2,-2
595,0,-1,2.480957300576847e-05,-0.0001020540003082715,-0.00028809430659748614, 000000000,98,20.0,50,50.0, 000000000, -1, right-right,-2,-2
594,0,-1,3.011782064277213e-05,-9.71188783296384e-05,-0.0003641163930296898, 000010000,97,20.0,50,50.0, 000000000, -1, -1,-2,-2
593,0,-1,3.4574255550978705e-05,-9.21783721423708e-05,-0.0004401132464408874, 000010000,97,20.0,50,50.0, 000000000, -1, left-left,-2,-2
592,0,-1,3.868569183396176e-05,-8.724226063350216e-05,-0.0005161010194569826, 000010000,96,20.0,50,50.0, 000000000, -1, -1,-2,-2
591,0,-1,4.2351159208919846e-05,-8.23031659820117e-05,-0.0005920538678765298, 000010001,96,20.0,50,50.0, 000000000, -1, -1,-2,-2
590,1,-1,4.56499656138476e-05,-7.738130807410927e-05,-0.0006679581711068749, 000010001,95,20.0,50,50.0, 000000000, -1, left-left,-2,-2
589,1,-1,4.56499656138476e-05,-7.738130807410927e-05,-0.0006679581711068749, 000010001,95,20.0,50,50.0, 000000000, -1, -1,-2,-2
588,1,-1,0.00015717478527221831,0.00045603734906762844,0.4551129639148712, 000010001,94,20.0,50,50.0, 000000000, -1, right-right-push,-2,-2
587,1,-1,0.00022044731304049486,0.0002094487426802516,0.9683104157447816, 000010001,94,20.0,50,55.0, 000000000, -1, right,-2,-2
586,1,-1,0.000412910885643214,0.0006335003999993205,1.4781566858291626, 000010001,93,20.0,50,59.28571428571427, 000000000, -1, left,-2,-2
585,1,-1,-0.06420252472162248,0.85969477891922,1.6800602674484253, 000010001,93,20.0,50,62.85714285714285, 100000000, -1, -1,-2,-2
584,1,-1,-0.2473043948411941,2.517874002456665,1.679394006729126, 000010001,92,20.0,50,65.43650793650791, 100000000, -1, -1,-2,-2
583,1,-1,-0.43639132380485535,4.17552661895752,1.689648151397705, 000010001,92,20.0,50,67.30158730158729, 100000000, -1, push,-2,-2
582,1,-1,-0.6288534998893738,5.702103614807129,1.7058604955673218, 000010001,91,20.0,50,72.02380952380948, 100000000, -1, push-push-push-push,-2,-2
581,1,-1,-0.7812952995300293,6.833966255187987,1.712067484855652, 000010001,91,20.0,50,76.03174603174601, 100000000, -1, -1,-2,-2
580,1,-1,-0.9010214805603028,7.661296367645264,1.7187957763671875, 000000001,90,20.0,40,79.32539682539677, 100000000, -1, -1,-2,-2
579,1,-1,-0.9943667650222778,8.265594482421875,1.727713942527771, 000000001,90,20.0,40,81.90476190476183, 100000000, -1, -1,-2,-2
578,1,-1,-0.6534602642059326,6.107941150665282,1.7265739440917969, 000000001,89,20.0,40,83.76984126984121, 100000000, -1, -1,-2,-2
577,1,-1,-0.6534602642059326,6.107941150665282,1.7265739440917969, 000000001,89,20.0,40,84.23809523809517, 100000000, -1, wrench,-2,-2
576,1,-1,-0.6295867562294006,5.951977252960205,2.107959508895874, 000000001,88,20.0,40,84.12698412698406, 000000000, -1, leak_1,-2,-2
575,1,-1,-0.630780816078186,5.951830863952638,2.6672682762146, 000000001,88,20.0,40,84.12698412698406, 000000000, -1, -1,-2,-2
574,1,-1,-0.6320781111717224,5.953049659729004,-3.0812387466430664, 000000001,87,20.0,40,84.12698412698406, 000000000, -1, -1,-2,-2
573,1,-1,-0.6324917674064636,5.951830387115479,-2.544739007949829, 000000001,87,20.0,40,84.12698412698406, 000000000, -1, -1,-2,-2
572,1,-1,-0.8775005936622621,5.648689270019531,-2.2346203327178955, 000000001,86,20.0,40,84.12698412698406, 000000000, -1, -1,-2,-2
571,1,-1,-1.8847174644470213,4.319028854370116,-2.211890697479248, 000000001,86,20.0,40,84.12698412698406, 000000000, -1, -1,-2,-2
570,1,-1,-2.8806188106536865,2.9806749820709233,-2.2122726440429688, 100000001,85,20.0,40,84.12698412698406, 000010000, -1, -1,-2,-2
569,1,-1,-3.8770928382873535,1.6425329446792605,-2.2092554569244385, 100000001,85,20.0,40,83.57142857142848, 000010000, -1, -1,-2,-2
568,1,-1,-4.874104499816895,0.30483993887901306,-2.215165615081787, 100000001,84,20.0,40,83.01587301587291, 000010000, -1, -1,-2,-2
567,1,-1,-5.879499435424805,-1.0261191129684448,-2.218231201171875, 110000001,84,20.0,40,82.46031746031734, 000010000, -1, -1,-2,-2
566,1,-1,-6.8864336013793945,-2.3568692207336426,-2.2183761596679688, 110000001,83,20.0,40,81.90476190476176, 000010000, -1, wrench,-2,-2
565,1,-1,-7.889817237854004,-3.689719438552856,-2.214299201965332, 110000001,83,20.0,40,81.79365079365066, 000000001, -1, leak_5-left-left,-2,-2
564,1,-1,-8.884637832641602,-5.029547691345215,-2.207455635070801, 110000001,82,20.0,40,81.23809523809507, 000000001, -1, left,-2,-2
563,1,-1,-9.875808715820312,-6.37200927734375,-2.207460165023804, 110000001,82,20.0,40,80.68253968253953, 000000001, -1, -1,-2,-2
562,1,-1,-10.861393928527832,-7.718279838562013,-2.202549695968628, 110000001,81,20.0,40,80.1825396825395, 000000001, -1, -1,-2,-2
561,1,-1,-11.83673095703125,-9.072542190551758,-2.191303014755249, 110000001,81,20.0,40,79.84920634920616, 000000001, -1, right-right,-2,-2
