remaining_time,robot_mode,alarm,robot_x,robot_y,robot_theta,forest_state,battery_level,temperature,water_robot_tank,water_ground_tank,leaks_state,keys, clicks,errors,shortcuts
600,0,-1,-2.9459549750754377e-06,-5.288110969559057e-06,0.00017005069821607322, 000000000,100,20.0,50,50.0, 000000000, -1, -1,-2,-2
599,0,-1,-2.7823530217574444e-06,-5.338525625120384e-06,0.00017081983969546852, 000000000,100,20.0,50,50.0, 000000000, -1, -1,-2,-2
598,0,-1,-2.672455593710765e-06,-5.387754754337948e-06,0.00017158951959572732, 000000000,99,20.0,50,50.0, 000000000, -1, -1,-2,-2
597,0,-1,-9.956111171049996e-05,0.0003195037425030023,0.3879211246967316, 000000000,99,20.0,50,50.0, 000000000, left-left-left-left-left-left-left-left-left-left-left-left-left, -1,-2,-2
596,0,-1,0.0005698035238310696,8.129789785016328e-05,0.9402536749839784, 000000000,98,20.0,50,50.0, 000000000, left-left-left-left-left-left-left-left-left-left-left-left-left-left, -1,-2,-2
595,0,-1,-0.8111696243286133,-1.239722728729248,0.9904801845550536, 000000000,98,20.0,50,50.0, 000001000, back, -1,-2,-2
594,0,-1,-0.8111732602119446,-1.239722728729248,0.9904802441596984, 001000000,97,20.0,50,49.44444444444443, 000001000, -1, -1,-2,-2
593,0,-1,-0.8111768364906311,-1.239722728729248,0.9904802441596984, 001000000,97,20.0,50,48.88888888888886, 000001000, -1, -1,-2,-2
592,0,-1,-0.8111811876296997,-1.239722728729248,0.9904802441596984, 001000000,96,20.0,50,48.33333333333329, 000001000, -1, -1,-2,-2
591,0,-1,-0.8111879229545593,-1.239722728729248,0.9904802441596984, 011000000,96,20.0,50,47.77777777777772, 000001000, -1, -1,-2,-2
590,1,-1,-0.8111879229545593,-1.239722728729248,0.9904802441596984, 011000000,95,20.0,50,47.222222222222136, 000001001, -1, -1,-2,-2
589,1,-1,-0.8111879229545593,-1.239722728729248,0.9904802441596984, 011000000,95,20.0,50,46.11111111111104, 000001001, -1, -1,-2,-2
588,1,-1,-0.8113695979118347,-1.240240454673767,1.4211957454681396, 011000000,94,20.0,50,44.999999999999936, 000001001, -1, -1,-2,-2
587,1,-1,-0.7667728066444397,-0.07285454869270325,1.5344250202178955, 011000000,94,20.0,50,43.888888888888815, 000001001, -1, -1,-2,-2
586,1,-1,-0.7122906446456909,1.6219933032989502,1.5431793928146362, 011000000,93,20.0,50,42.77777777777772, 000001001, -1, -1,-2,-2
585,1,-1,-0.6667064428329468,3.26232385635376,1.5434051752090454, 011000000,93,20.0,50,41.66666666666661, 000001001, -1, -1,-2,-2
584,1,-1,-0.6343368291854858,4.930848121643066,1.55431067943573, 011000000,92,20.0,50,40.5555555555555, 000001001, -1, -1,-2,-2
583,1,-1,-0.607226550579071,6.627230167388916,1.5553700923919678, 011000000,92,20.0,50,39.444444444444386, 000001001, -1, -1,-2,-2
582,1,4,-0.5882365107536316,8.267621994018555,1.5646148920059204, 011000000,91,20.0,50,38.333333333333286, 000001001, -1, -1,-2,-2
581,1,-1,-0.5813047289848328,9.919382095336914,1.5675877332687378, 011000000,91,20.0,50,37.22222222222218, 000001001, -1, -1,-2,-2
580,0,-1,-0.5891099572181702,11.16664981842041,1.5792840719223022, 011000000,90,20.0,50,36.11111111111107, 000011001, -1, -1,-2,-2
579,0,-1,-0.6018195152282715,12.102544784545898,1.5951493978500366, 011000000,90,24.648835237861853,50,34.444444444444386, 000011001, -1, -1,-2,-2
578,0,-1,-0.6033703684806824,12.168193817138672,1.5945194959640503, 011000000,89,27.410874618134002,50,32.777777777777715, 000011001, -1, -1,-2,-2
577,0,-1,-0.6033703684806824,12.168193817138672,1.5945194959640503, 011000000,89,30.172913998406152,50,31.11111111111105, 000011001, -1, -1,-2,-2
576,0,-1,-0.6033703684806824,12.168193817138672,1.5945194959640503, 011000000,88,32.93495337867832,50,29.444444444444386, 000011001, -1, rm_alarm,-2,-2
575,0,-1,-0.6033703684806824,12.168193817138672,1.5945194959640503, 011000000,88,35.69699275895047,50,27.777777777777725, 000011001, -1, -1,-2,-2
574,0,-1,-0.6033703684806824,12.168193817138672,1.5945194959640503, 011000000,87,38.45903213922263,50,26.111111111111068, 000011001, -1, -1,-2,-2
573,0,-1,-0.6033703684806824,12.168193817138672,1.5945194959640503, 011000000,87,41.2210715194948,50,24.444444444444407, 000011001, -1, -1,-2,-2
572,0,-1,-0.6033703684806824,12.168193817138672,1.5945194959640503, 011000000,86,43.98311089976694,50,22.777777777777747, 000011001, -1, -1,-2,-2
571,0,-1,-0.6033703684806824,12.168193817138672,1.5945194959640503, 011000000,86,46.745150280039084,50,21.11111111111108, 000011001, -1, -1,-2,-2
570,1,-1,-0.6033703684806824,12.168193817138672,1.5945194959640503, 011000000,85,49.507189660311255,50,19.44444444444442, 000011001, -1, -1,-2,-2
